title,url,stage,day,time
MAD DOG MCCREA,,CROISSANT NEUF BANDSTAND,THURSDAY,17:15 - 18:00
MAD DOG MCREA,http://www.maddogmcrea.co.uk,THE BANDSTAND,FRIDAY,18:20 - 19:10
MAD DOG MCREA,http://www.maddogmcrea.co.uk/,AVALON CAFÉ STAGE,SUNDAY,00:00 - 01:00
MADAME BARDUCCI & THE GOUDZY GUITAR,,DELUXE DINER,Thursday,20:00 - 22:00
MADAME BARDUCCI & THE GOUDZY GUITAR,,DELUXE DINER,Friday,20:00 - 22:00
MADAME BARDUCCI & THE GOUDZY GUITAR,,DELUXE DINER,Saturday,20:00 - 21:30
MADAME BARDUCCI AND THE GODZY PLAYER,,THE HOUSE OF COME ONS,FRIDAY,21:00 - 22:00
MADAME BARDUCCI AND THE GODZY PLAYER,,THE HOUSE OF COME ONS,SUNDAY,21:00 - 22:00
MADAME D'ORIFICIO,,CROONER'S CORNER,FRIDAY,11:40 - 12:10
MADAME D'ORIFICIO,,CROONER'S CORNER,SATURDAY,11:40 - 12:10
MADAME D'ORIFICIO,,CROONER'S CORNER,SUNDAY,11:40 - 12:10
MADAME D'ORIFICIO,,WALKABOUTS,FRIDAY,14:00 - 14:45
MADAME D'ORIFICIO,,WALKABOUTS,SATURDAY,14:00 - 14:45
MADAME D'ORIFICIO,,WALKABOUTS,SUNDAY,14:00 - 14:45
MADAME ELECTRIFIE,,THE HOUSE OF COME ONS,SATURDAY,05:00 - 06:00
MADDIE MCGOWAN,,CIRCUS BIG TOP,FRIDAY,14:26 - 14:31
MADDIE MCGOWAN,,CIRCUS BIG TOP,FRIDAY,12:06 - 12:01
MADDIE MCGOWAN,,CIRCUS BIG TOP,SATURDAY,14:41 - 14:46
MADDIE MCGOWAN,,CIRCUS BIG TOP,SATURDAY,12:06 - 12:11
MADDIE MCGOWAN,,CIRCUS BIG TOP,SUNDAY,14:31 - 14:36
MAGIC SINGH,,WALKABOUTS,FRIDAY,18:10 - 18:55
MAGIC SINGH,,WALKABOUTS,FRIDAY,15:00 - 15:45
MAGIC SINGH,,WALKABOUTS,SATURDAY,18:10 - 18:55
MAGIC SINGH,,WALKABOUTS,SATURDAY,15:00 - 15:45
MAGIC SINGH,,WALKABOUTS,SUNDAY,18:10 - 18:55
MAGIC SINGH,,WALKABOUTS,SUNDAY,15:00 - 15:45
MAID OF ACE,http://www.maid-of-ace.com/,BBC INTRODUCING,SATURDAY,13:30 - 13:55
MAK,,THE DOWNLOW RADIO,SUNDAY,01:30 - 02:30
MAKE AND DO MARQUEE,,MAKE AND DO MARQUEE,FRIDAY,09:00 - 19:00
MAKE AND DO MARQUEE,,MAKE AND DO MARQUEE,SATURDAY,09:00 - 19:00
MAKE AND DO MARQUEE,,MAKE AND DO MARQUEE,SUNDAY,09:00 - 19:00
MAMADOO,http://mamadoo.pl,CIRCUS CENTRAL,FRIDAY,23:10 - 23:30
MAMADOO,http://mamadoo.pl,CIRCUS CENTRAL,SATURDAY,23:10 - 23:30
MAMADOO,http://mamadoo.pl,CIRCUS CENTRAL,SUNDAY,23:10 - 23:30
MAMADOO,http://mamadoo.pl,A LITTLE MORE SENSATION,FRIDAY,00:00 - 00:20
MAMADOO,http://mamadoo.pl,A LITTLE MORE SENSATION,SATURDAY,00:00 - 00:20
MAMADOO,http://mamadoo.pl,A LITTLE MORE SENSATION,SUNDAY,00:00 - 00:20
MAN FROM STORY MOUNTAIN (SUNLODGE),,ANCIENT FUTURES,FRIDAY,19:00 - 20:00
MAN FROM STORY MOUNTAIN - SUNLODGE,,ANCIENT FUTURES,SUNDAY,19:00 - 20:00
MAN POWER,,THE BEAT HOTEL,THURSDAY,16:30 - 18:15
MANAIA (MANAIA MAORI PERFORMING ARTS COMPANY),,GULLY,FRIDAY,12:15 - 13:15
MANASSEH,https://soundcloud.com/rootsgarden7/sets/nick-manasseh,GLADE LOUNGE,SUNDAY,21:00 - 22:30
MANDIDEXTROSE,https://soundcloud.com/mandidextroustnt,SALON CAROUSEL,SATURDAY,02:00 - 03:00
MANDIDEXTROSE,https://soundcloud.com/mandidextroustnt,SALON CAROUSEL,SUNDAY,04:00 - 03:00
MANN FRIDAY,http://mannfriday.com/,RABBIT HOLE,SUNDAY,18:30 - 19:30
MARC O' REILLY,,GREENPEACE,FRIDAY,13:30 - 14:20
MARC O'REILLY,http://www.marcoreillymusic.com/,THE BREAD AND ROSES,THURSDAY,20:30 - 21:00
MARC O'REILLY,http://www.marcoreillymusic.com,BIMBLE INN,SATURDAY,16:45 - 17:30
MARCOS VALLE,http://www.allmusic.com/artist/marcos-valle-mn0000954817,WEST HOLTS,FRIDAY,14:30 - 15:30
"MARCUS & GABI -
INDIAN DANCE/ SITAR",,ANCIENT FUTURES,SUNDAY,14:00 - 15:30
MARCUS BRIGSTOCKE'S POLICY UNIT,,CABARET,SUNDAY,11:40 - 12:40
MARCUS BRIGSTOCKE,,CABARET,FRIDAY,12:05 - 12:35
MARCUS INTALEX,,LONDON UNDERGROUND,FRIDAY,03:00 - 04:30
MARIBOU STATE B2B PEDESTRIAN,,GREENPEACE/ THE ENGINE ROOM,SATURDAY,00:00 - 01:30
MARIBOU STATE B2B PEDESTRIAN,http://ninjatune.net/artist/maribou-state#.VVSOAWZvV8U,THE BEAT HOTEL,SATURDAY,21:00 - 22:45
MARIE CELESTIAL,http://mariecelestial.co.uk,GLEBELAND,FRIDAY,00:25 - 00:55
MARIE CELESTIAL,http://mariecelestial.co.uk,GLEBELAND,SATURDAY,00:25 - 00:55
MARIE CELESTIAL,http://mariecelestial.co.uk,GLEBELAND,SUNDAY,00:25 - 00:55
MARK - SOLUTION SOUNDSYSTEM,http://www.solutionsoundsystem.com/,THE CAVE,FRIDAY,23:00 - 00:00
MARK ARCHER ( ALTERN 8 ),http://markarcher.co.uk/,THE CAVE,SATURDAY,02:00 - 03:00
MARK COPELAND,,THE BREAD AND ROSES,THURSDAY,18:00 - 18:30
MARK E,http://ghostly.com/artists/mark-e,THE BEAT HOTEL,FRIDAY,20:00 - 21:30
MARK E,,GENOSYS,FRIDAY,22:30 - 00:00
MARK MCDOWELL,https://www.reverbnation.com/markmcdowell,THE BANDSTAND,FRIDAY,13:00 - 13:45
MARK POULTON,,BEZ'S ACID HOUSE,SATURDAY,23:00 - 01:00
MARK RONSON,http://www.markronson.co.uk/,OTHER STAGE,FRIDAY,21:00 - 22:00
MARTHA TILSTON,http://www.marthatilston.co.uk,SMALL WORLD STAGE,SATURDAY,14:45 - 16:00
MARTHA TILSTON,http://www.marthatilston.co.uk,SMALL WORLD STAGE,SUNDAY,01:00 - 02:00
MARTHA TILSTON,http://www.marthatilston.co.uk,AVALON CAFÉ STAGE,THURSDAY,18:30 - 19:15
MARTHA,https://marthadiy.bandcamp.com/,LEFT FIELD,FRIDAY,18:00 - 19:00
MARY J. BLIGE,http://maryjblige.com,PYRAMID STAGE,FRIDAY,16:00 - 17:00
MASTERS OF THE KAZOONIVERSE,,WALKABOUTS,FRIDAY,11:55 - 13:25
MASTERS OF THE KAZOONIVERSE,,WALKABOUTS,SATURDAY,11:55 - 13:25
MASTERS OF THE KAZOONIVERSE,,WALKABOUTS,SUNDAY,11:55 - 13:25
MATHEW CLAYTON,,FREE UNIVERSITY OF GLASTONBURY,SUNDAY,13:00 - 13:45
MATT 'JAM' LAMONT,http://www.mattjam.com/biography,WOW!,SATURDAY,23:00 - 00:00
MATT BLACK ( COLDCUT / NINJA TUNES,,THE TEMPLE,THURSDAY,22:00 - 23:00
MATT BLACK ( COLDCUT/NINJA TUNE ),,GREENPEACE/ THE ENGINE ROOM,SATURDAY,01:30 - 03:00
MATT BLACK (COLD CUT) WAVY A/V,,GROOVY MOVIE PICTURE HOUSE,THURSDAY,00:00 - 01:30
MATT KIRSHEN,http://www.mattkirshen.com,CABARET,FRIDAY,20:15 - 20:45
MATT KIRSHEN,http://www.mattkirshen.com,CABARET,SATURDAY,16:50 - 17:20
MATT POND,,GENOSYS,SATURDAY,16:00 - 17:30
MATT RICHARDSON,http://www.mattrichardsoncomedy.co.uk,CABARET,FRIDAY,22:55 - 23:25
MATT RICHARDSON,http://www.mattrichardsoncomedy.co.uk,CABARET,SUNDAY,17:35 - 18:05
MATT SEWELL,,FREE UNIVERSITY OF GLASTONBURY,SUNDAY,15:00 - 15:45
MATTHEW AND ME,http://matthewandme.co.uk/,BBC INTRODUCING,FRIDAY,13:00 - 13:25
MATTHEW HERBERT,,FREE UNIVERSITY OF GLASTONBURY,SATURDAY,13:00 - 13:45
MATTHEW PASQUET,https://m.youtube.com/watch?v=oX5lljb1idM,CIRCUS BIG TOP,FRIDAY,19:00 - 19:07
MATTHEW PASQUET,https://m.youtube.com/watch?v=oX5lljb1idM,CIRCUS BIG TOP,SATURDAY,19:15 - 19:22
MATTHEW PASQUET,https://m.youtube.com/watch?v=oX5lljb1idM,CIRCUS BIG TOP,SUNDAY,18:16 - 18:23
MATTY SKYLAB,https://www.mixcloud.com/mattyskylab/,JAG'Z ACID LOUNGE,FRIDAY,23:00 - 01:30
MATTYCORE,https://soundcloud.com/mattykore,SALON CAROUSEL,SATURDAY,05:00 - 06:00
MATUKI AND THE DOCTORS OF RHYTHM,,GLADE,SATURDAY,12:10 - 13:00
"MATUKI, DOCTORS OF RHYTHM",http://www.matuki.co.uk,AVALON CAFÉ STAGE,SUNDAY,19:30 - 20:30
MAURO PAGANINI,http://www.mauropaganini.com,CROONER'S CORNER,FRIDAY,14:20 - 14:50
MAURO PAGANINI,http://www.mauropaganini.com,CROONER'S CORNER,FRIDAY,11:00 - 11:30
MAURO PAGANINI,http://www.mauropaganini.com,CROONER'S CORNER,SATURDAY,14:20 - 14:50
MAURO PAGANINI,http://www.mauropaganini.com,CROONER'S CORNER,SATURDAY,11:00 - 11:30
MAURO PAGANINI,http://www.mauropaganini.com,CROONER'S CORNER,SUNDAY,14:20 - 14:50
MAURO PAGANINI,http://www.mauropaganini.com,CROONER'S CORNER,SUNDAY,11:00 - 11:30
MAVIS STAPLES,http://mavisstaples.com/,THE PARK STAGE,SATURDAY,20:00 - 21:00
MAX PASHM,,ANCIENT FUTURES,SUNDAY,00:30 - 01:30
MAZ O’CONNER,http://www.mazoconnor.com,TOAD HALL,WEDNESDAY,19:00 - 19:45
MAZ O’CONNOR,http://www.eliseyouill.com,TOAD HALL,FRIDAY,14:30 - 15:30
MEADOWLARK,http://meadowlarkofficial.tumblr.com/,BBC INTRODUCING,SUNDAY,18:50 - 19:15
MEAT MARKET,,THE BANDSTAND,FRIDAY,15:00 - 15:40
MEGAN BEECH,http://megbeech.wix.com/performancepoet,POETRY&WORDS,FRIDAY,12:30 - 12:50
MEL & MAGNUS,http://www.tarantism.co.uk/,SMALL WORLD STAGE,SUNDAY,14:45 - 15:45
MELLA DEE,,BABYLON UPRISING,FRIDAY,00:00 - 01:00
MELLA DEE,http://www.melladeemusic.co.uk,THE SPACEPORT,THURSDAY,20:15 - 21:30
MELLA DEE,,LONDON UNDERGROUND,SATURDAY,04:45 - 06:00
MELTDOWN MICKEY,https://soundcloud.com/mickey-meltdown,THE TEMPLE,FRIDAY,05:00 - 06:00
MEN IN COATS,http://www.menincoats.co.uk,OUTSIDE CIRCUS,SATURDAY,12:35 - 13:05
MEN IN COATS,http://www.menincoats.co.uk,CABARET,FRIDAY,23:40 - 00:10
MEN IN COATS,http://www.menincoats.co.uk,CABARET,SUNDAY,22:56 - 23:26
MEN IN COATS,http://www.menincoats.co.uk,SENSATION SEEKERS STAGE,FRIDAY,15:45 - 16:15
MEN IN COATS,http://www.menincoats.co.uk,SENSATION SEEKERS STAGE,SATURDAY,15:45 - 16:15
MEN IN COATS,http://www.menincoats.co.uk,SENSATION SEEKERS STAGE,SUNDAY,15:45 - 16:15
MENDETZ,https://www.facebook.com/pages/MENDETZ/24607185354,GULLY,SATURDAY,18:45 - 20:00
MENENDEZ BROTHERS,,TOLPUDDLE,THURSDAY,23:00 - 01:30
MENENDEZ BROTHERS,,TOLPUDDLE,FRIDAY,19:00 - 21:00
MENENDEZ BROTHERS,,TOLPUDDLE,SUNDAY,21:00 - 23:00
MERCADONEGRO,http://www.bibomusic.com/component/content/article/35-artists/62-mercadonegro.html,GLASTO LATINO,FRIDAY,00:00 - 01:30
MERKABA KID,,MANDALA STAGE,WEDNESDAY,02:00 - 03:00
MERKABA KID,,MANDALA STAGE,FRIDAY,02:00 - 03:00
MERKABA KID,,MANDALA STAGE,SUNDAY,02:00 - 03:00
MERRY GO ROUND,,CIRCUS FIELD,FRIDAY,12:00 - 17:00
MERRY GO ROUND,,CIRCUS FIELD,SATURDAY,12:00 - 17:00
MERRY GO ROUND,,CIRCUS FIELD,SUNDAY,12:00 - 17:00
MERRY MCCLOUD,http://www.merrymcloud.com,TOAD HALL,FRIDAY,18:35 - 19:30
METAMORPHOSIS - THE ARCADIA SPECTACULAR SHOW,,ARCADIA,FRIDAY,23:00 - 23:30
METAMORPHOSIS - THE ARCADIA SPECTACULAR SHOW,,ARCADIA,SATURDAY,23:00 - 23:30
METAMORPHOSIS - THE ARCADIA SPECTACULAR SHOW,,ARCADIA,SUNDAY,23:00 - 23:30
MIC LOWRY,http://miclowry.com/,BBC INTRODUCING,SUNDAY,16:30 - 16:55
MICHAEL CAMPARI & THE SOLAR SYSTEM,,SENSATION SEEKERS STAGE,FRIDAY,17:50 - 18:35
MICHAEL CAMPARI & THE SOLAR SYSTEM,,SENSATION SEEKERS STAGE,SATURDAY,17:50 - 18:35
MICHAEL CAMPARI & THE SOLAR SYSTEM,,SENSATION SEEKERS STAGE,SUNDAY,17:50 - 18:35
MICHAEL CLARK COMPANY,http://www.michaelclarkcompany.com,THE ASTROLABE THEATRE,FRIDAY,14:15 - 14:45
MICHAEL CLARK COMPANY,http://www.michaelclarkcompany.com,THE ASTROLABE THEATRE,SATURDAY,14:20 - 14:50
MICHAEL CLARK COMPANY,http://www.michaelclarkcompany.com,PYRAMID STAGE,FRIDAY,11:00 - 11:30
MICHAEL EAVIS,,SPEAKERS FORUM,SUNDAY,16:00 - 17:00
MICKEY FINN,https://www.facebook.com/djmickyfinn,THE TEMPLE,SATURDAY,03:00 - 04:00
MIDLAND,,NYC DOWNLOW,SUNDAY,22:00 - 00:00
MIGHTY MIGHTY J,,BABYLON UPRISING,SUNDAY,15:00 - 16:00
MIK ARTISTIC,http://www.mikartistik.com/,THE ROCKET LOUNGE,Thursday,20:00 - 21:00
MIK ARTISTIC,,CROISSANT NEUF BANDSTAND,WEDNESDAY,18:00 - 19:00
MIK ARTISTIC,http://www.mikartistik.com,RABBIT HOLE,FRIDAY,17:30 - 18:30
MIK ARTISTIK'S EGO TRIP,http://www.mikartistik.com/,THE SUMMER HOUSE,FRIDAY,16:10 - 16:40
MIK ARTISTIK'S EGO TRIP,http://www.mikartistik.com/,THE SUMMER HOUSE,SATURDAY,16:10 - 16:40
MIK ARTISTIK'S EGO TRIP,http://www.mikartistik.com/,THE SUMMER HOUSE,SUNDAY,16:00 - 16:30
MIK ARTISTIK'S EGO TRIP,http://www.mikartistik.com/,CABARET,SUNDAY,13:20 - 13:50
MIK ARTISTIK'S EGO TRIP,http://www.mikartistik.com/,SENSATION SEEKERS STAGE,SATURDAY,14:15 - 14:45
MIK ARTISTIK'S EGO TRIP,http://www.mikartistik.com,AVALON CAFÉ STAGE,SATURDAY,12:30 - 13:15
MIKE GARRY,http://mikegarry.co.uk,CABARET,SATURDAY,20:00 - 20:30
MIKE PICKERING,https://www.mixcloud.com/tag/mike-pickering/,BEZ'S ACID HOUSE,SATURDAY,01:00 - 02:00
MIKE RAFFONE,,THE PAVEMENT,FRIDAY,17:25 - 17:55
MIKE RAFFONE,,THE PAVEMENT,SATURDAY,17:25 - 17:55
MIKE RAFFONE,,THE PAVEMENT,SUNDAY,17:25 - 17:55
MIKE SKINNER + MURKAGE PRESENT TONGA,https://www.facebook.com/events/701598736635253/,STONEBRIDGE,THURSDAY,17:00 - 19:00
MIKO BERRY,http://www.facebook.com/mikopoet,POETRY&WORDS,SATURDAY,16:00 - 16:20
MIKO BERRY,http://www.facebook.com/mikopoet,POETRY&WORDS,SUNDAY,12:30 - 12:50
MILES CLERET,http://www.soundwayrecords.com,HMS SWEET CHARITY,FRIDAY,04:00 - 05:00
MILKY CHANCE,http://www.milkychanceofficial.com/,GULLY,SUNDAY,22:45 - 00:00
MILLY HIRST,http://millyhirst.co.uk/,BBC INTRODUCING,FRIDAY,16:45 - 17:10
MINCEWA,,BABYLON UPRISING,THURSDAY,14:30 - 16:00
MINCEWA,,BABYLON UPRISING,FRIDAY,20:00 - 22:00
MINI DA MINX,http://www.residentadvisor.net/dj/minidaminx,THE SPACEPORT,SUNDAY,20:00 - 21:00
MINI DA MINX,https://soundcloud.com/mini-da-minx,THE CAVE,THURSDAY,20:00 - 21:00
MINI MANSIONS,http://www.minimansionsmusic.com,RABBIT HOLE,SUNDAY,22:00 - 23:00
MINI MANSIONS,http://www.minimansionsmusic.com/,JOHN PEEL STAGE,SUNDAY,12:40 - 13:20
MINISTRY OF HAPPY,,WALKABOUTS,FRIDAY,13:35 - 15:35
MINISTRY OF HAPPY,,WALKABOUTS,SATURDAY,13:35 - 15:35
MINISTRY OF HAPPY,,WALKABOUTS,SUNDAY,13:35 - 15:35
MISS DISGRACE JONES,,NYC DOWNLOW,FRIDAY,02:55 - 03:00
MISS PINK,,THE CAVE,SUNDAY,03:00 - 04:00
MISTA MENTO,,HEDS PARTY IN SONIC,SUNDAY,04:00 - 07:00
MISTAFIRE,,BABYLON UPRISING,FRIDAY,18:00 - 19:00
MISTER SAVONA FT RANDY VALENTINE,https://www.facebook.com/mistasavona,THE CAVE,FRIDAY,01:00 - 02:00
MISTER TOOLEY,,DELUXE DINER,Thursday,11:00 - 12:00
MISTER TOOLEY,,DELUXE DINER,Friday,11:00 - 12:00
MISTER TOOLEY,,DELUXE DINER,Saturday,11:00 - 12:00
MISTER TOOLEY,,DELUXE DINER,Sunday,11:00 - 12:00
MITZI AND VARS,,STORYTELLING AT THE EARTH LODGE,THURSDAY,14:00 - 14:30
MITZI AND VARS,,STORYTELLING AT THE EARTH LODGE,FRIDAY,14:00 - 14:30
MITZI AND VARS,,STORYTELLING AT THE EARTH LODGE,SATURDAY,14:00 - 14:30
MITZI AND VARS,,STORYTELLING AT THE EARTH LODGE,SUNDAY,14:00 - 14:30
MIXMASTER MORRIS,http://mixmastermorris.com/,HEAVEN,FRIDAY,12:00 - 20:00
MIXMASTER MORRIS,http://www.mixmastermorris.com,GLADE LOUNGE,THURSDAY,18:00 - 19:30
MIXNOTS,,HEDS PARTY IN SONIC,FRIDAY,01:00 - 07:00
MJEM-RIDZ,,TOLPUDDLE,THURSDAY,21:00 - 23:00
MJEM-RIDZ,,TOLPUDDLE,FRIDAY,23:00 - 01:30
MJEM-RIDZ,,TOLPUDDLE,SATURDAY,19:00 - 21:00
MO'KALAMITY & THE WIZARDS,http://www.mokalamity.com/,GULLY,FRIDAY,18:15 - 19:30
MOD,,BBC INTRODUCING,SATURDAY,12:00 - 12:25
MOD,https://soundcloud.com/manofthedream/hokey-cokey,RABBIT HOLE,THURSDAY,16:00 - 16:30
MODESTEP,http://www.modestep.com/,JOHN PEEL STAGE,FRIDAY,21:15 - 22:15
MOHAWKESTRA,,THE BANDSTAND,SATURDAY,18:20 - 19:10
MOLESKIN,,BABYLON UPRISING,SUNDAY,21:00 - 22:30
MOLOTOV JUKEBOX,http://molotov-jukebox.co.uk/,HELL STAGE,SATURDAY,23:25 - 00:10
MOLOTOV JUKEBOX,http://www.molotov-jukebox.co.uk/,AVALON STAGE,FRIDAY,21:45 - 22:45
MONKEY MARC FT YT - LIVE,https://www.facebook.com/YTReggae,THE RUM SHACK,SUNDAY,02:00 - 03:00
MONKEY PILOT (WHIRL-Y-GIG),http://www.whirl-y-gig.org.uk/,GLADE,SATURDAY,14:10 - 14:40
MONKEY PILOT (WHIRL-Y-GIG),,GLADE LOUNGE,SUNDAY,00:00 - 01:30
MONKI B2B MELE,,ARCADIA,SATURDAY,19:00 - 20:00
MONKI B2B MELE,https://www.facebook.com/ukmele,THE SPACEPORT,THURSDAY,21:30 - 23:00
MONKI,,BBC INTRODUCING,THURSDAY,23:00 - 00:30
MORTISVILLE & FRIENDS,,THE HOUSE OF COME ONS,FRIDAY,01:00 - 02:00
MORTISVILLE & FRIENDS,,THE HOUSE OF COME ONS,SATURDAY,22:00 - 23:00
MORTISVILLE AND FRIENDS,,HEAVEN,SATURDAY,22:00 - 23:00
MOTHER SAYS,,WALKABOUTS,FRIDAY,18:00 - 18:45
MOTHER SAYS,,WALKABOUTS,FRIDAY,14:20 - 15:05
MOTHER SAYS,,WALKABOUTS,SATURDAY,18:00 - 18:45
MOTHER SAYS,,WALKABOUTS,SATURDAY,14:20 - 15:05
MOTHER SAYS,,WALKABOUTS,SUNDAY,18:00 - 18:45
MOTHER SAYS,,WALKABOUTS,SUNDAY,14:20 - 15:05
MOTÖRHEAD,http://imotorhead.com,PYRAMID STAGE,FRIDAY,17:30 - 18:30
MOULETTES,http://www.moulettes.co.uk/,AVALON STAGE,SATURDAY,14:15 - 15:15
MOVIE MAGIC – WORLD PREMIER,,GROOVY MOVIE PICTURE HOUSE,SATURDAY,17:45 - 18:00
MOVIE MAGIC – WORLD PREMIER,,GROOVY MOVIE PICTURE HOUSE,SUNDAY,17:45 - 18:00
MOXIE,http://djmoxie.com/,THE BEAT HOTEL,SATURDAY,19:30 - 21:00
MR BANANA SHOW,http://www.mrbananashow.com,OUTSIDE CIRCUS,FRIDAY,17:05 - 17:35
MR BANANA SHOW,http://www.mrbananashow.com,OUTSIDE CIRCUS,SATURDAY,17:05 - 17:35
MR BANANA SHOW,http://www.mrbananashow.com,OUTSIDE CIRCUS,SUNDAY,17:05 - 17:35
MR BANANA SHOW,http://www.mrbananashow.com,THE PAVEMENT,FRIDAY,10:45 - 11:15
MR BANANA SHOW,http://www.mrbananashow.com,THE PAVEMENT,SATURDAY,10:45 - 11:15
MR BANANA SHOW,http://www.mrbananashow.com,THE PAVEMENT,SUNDAY,10:45 - 11:15
MR G (LIVE),,GENOSYS,SUNDAY,23:00 - 00:00
MR PEEWEE THE DRUMMING PUPPET,http://thedrummingpuppet.simpl.com,CROONER'S CORNER,FRIDAY,15:40 - 16:10
MR PEEWEE THE DRUMMING PUPPET,http://thedrummingpuppet.simpl.com,CROONER'S CORNER,SATURDAY,15:40 - 16:10
MR PEEWEE THE DRUMMING PUPPET,http://thedrummingpuppet.simpl.com,CROONER'S CORNER,SUNDAY,15:40 - 16:10
MR PEEWEE THE DRUMMING PUPPET,http://thedrummingpuppet.simpl.com,GLEBELAND,THURSDAY,14:30 - 15:00
MR PEEWEE THE DRUMMING PUPPET,http://thedrummingpuppet.simpl.com,GLEBELAND,FRIDAY,12:00 - 12:30
MR PEEWEE THE DRUMMING PUPPET,http://thedrummingpuppet.simpl.com,GLEBELAND,SATURDAY,12:00 - 12:30
MR PEEWEE THE DRUMMING PUPPET,http://thedrummingpuppet.simpl.com,GLEBELAND,SUNDAY,12:00 - 12:30
MR.MORSKI,,THE LIZARD STAGE,SATURDAY,17:00 - 18:00
MR:L B2B MILLSTONE,,BABYLON UPRISING,SATURDAY,22:00 - 23:00
MUMDANCE & NOVELIST B2B THE SQUARE,,WOW!,SUNDAY,00:00 - 01:00
MUNGO'S HIFI AND REGGAE ROASR HOSTED BY CHARLIE P,,HEAVEN,SATURDAY,04:00 - 05:00
MUNGO'S HIFI,http://www.mungoshifi.net/,THE BLUES,FRIDAY,23:30 - 01:00
MUNGO'S HIFI,http://www.mungoshifi.net/,THE BLUES,SATURDAY,22:30 - 00:00
MUNGO'S HIFI,http://www.mungoshifi.net/,THE BLUES,SUNDAY,18:00 - 20:30
MURRAY LACHLAN YOUNG - POETRY,,ANCIENT FUTURES,FRIDAY,17:00 - 18:30
MURRAY LACHLAN YOUNG,,THE SUMMER HOUSE,SUNDAY,11:00 - 11:45
MURRAY LACHLAN YOUNG,,CABARET,SUNDAY,18:10 - 18:40
MURRAY LACHLAN YOUNG,http://www.murraylachlanyoung.co.uk,POETRY&WORDS,SATURDAY,16:50 - 17:20
MUSHY & CHUNKS FROM LET THE FREAKS OUT PRESENTS,,BEZ'S ACID HOUSE,SUNDAY,TBA
MUSHY,,BABYLON UPRISING,FRIDAY,23:00 - 00:00
MUSHY,https://soundcloud.com/mushymcr,BEZ'S ACID HOUSE,SUNDAY,04:00 - 05:00
MUTANTA,,HELL STAGE,SUNDAY,20:20 - 21:20
MUTANTA,,THE SPIKE,Saturday,22:00 - 23:00
MUTE,http://www.mutemime.com,THE SUMMER HOUSE,FRIDAY,13:50 - 14:20
MUTE,http://www.mutemime.com,THE SUMMER HOUSE,SATURDAY,13:50 - 14:20
MUTE,http://www.mutemime.com,THE SUMMER HOUSE,SUNDAY,13:40 - 14:10
MUTE,http://www.mutemime.com,A LITTLE MORE SENSATION,FRIDAY,17:40 - 18:10
MUTE,http://www.mutemime.com,A LITTLE MORE SENSATION,SATURDAY,17:40 - 18:10
MUTE,http://www.mutemime.com,A LITTLE MORE SENSATION,SUNDAY,17:40 - 18:10
MUTHA TRUCKERS,,WALKABOUTS,FRIDAY,16:45 - 17:30
MUTHA TRUCKERS,,WALKABOUTS,FRIDAY,12:45 - 13:30
MUTHA TRUCKERS,,WALKABOUTS,SATURDAY,16:45 - 17:30
MUTHA TRUCKERS,,WALKABOUTS,SATURDAY,12:45 - 13:30
MUTHA TRUCKERS,,WALKABOUTS,SUNDAY,16:45 - 17:30
MUTHA TRUCKERS,,WALKABOUTS,SUNDAY,12:45 - 13:30
MUZIKADEMY,,MUZIKADEMY,THURSDAY,09:00 - 19:00
MUZIKADEMY,,MUZIKADEMY,FRIDAY,09:00 - 19:00
MUZIKADEMY,,MUZIKADEMY,SATURDAY,09:00 - 19:00
MUZIKADEMY,,MUZIKADEMY,SUNDAY,09:00 - 19:00
MY BABY,http://mybabywashere.com/,HELL STAGE,SUNDAY,19:05 - 19:45
MY BABY,,THE HOUSE OF COME ONS,SUNDAY,22:00 - 23:00
MY BABY,http://www.mybabywashere.com/,SMALL WORLD STAGE,SATURDAY,23:15 - 00:15
MY BABY,http://www.mybabywashere.com,TOAD HALL,SATURDAY,19:30 - 20:30
MY BABY,http://www.mybabywashere.com,THE BANDSTAND,THURSDAY,21:00 - 22:00
MY BABY,,THE SPIKE,Friday,23:00 - 00:00
MY BAD SISTER,http://mybadsister.com/,SALON CAROUSEL,FRIDAY,23:00 - 00:00
MY BAD SISTER,http://mybadsister.com/,WANGO RILEY,THURSDAY,23:00 - 23:45
MY DARLING CLEMENTINE,http://mydarlingclementinemusic.co.uk/,ACOUSTIC STAGE,FRIDAY,13:40 - 14:20
MY NU LENG PLUS SPECIAL GUESTS,,BABYLON UPRISING,SATURDAY,00:00 - 02:00
MY NU LENG,http://www.black-butter.co.uk/my-nu-leng/,THE BLUES,SATURDAY,18:00 - 19:30
MY NU LENG,http://www.facebook.com/mynuleng,THE SPACEPORT,THURSDAY,23:00 - 00:30
MY SKIN AGAINST YOUR SKIN,https://www.facebook.com/msaysband,LA PUSSY PARLURE,FRIDAY,15:00 - 16:00
MYSTERY IN MONOCHROME,,THE HOUSE OF COME ONS,FRIDAY,02:00 - 03:00
MZRIKZ,http://www.mzrizk.com/,LA PUSSY PARLURE,SATURDAY,00:30 - 01:45
MÀNRAN,http://manran.co.uk/wp/,AVALON STAGE,SUNDAY,15:25 - 16:25
NACHO,,LONDON UNDERGROUND,WEDNESDAY,21:30 - 23:00
NADINE SHAH,http://nadineshah.co.uk/main/,WILLIAM'S GREEN,SATURDAY,11:30 - 12:10
NAO,,BBC INTRODUCING,SUNDAY,17:15 - 17:40
