title,url,stage,day,time,description
JONNY & TILLY,,CIRCUS BIG TOP,SATURDAY,13:20 - 13:26,
JONNY & TILLY,,CIRCUS BIG TOP,SUNDAY,15:14 - 15:20,
JONNY & TILLY,,CIRCUS BIG TOP,SUNDAY,13:20 - 13:26,
JONNY AWSUM,,CABARET,SATURDAY,12:50 - 13:20,
JONNY AWSUM,,CABARET,SUNDAY,17:45 - 18:15,
JOOLS BUTTERFIELD,,THE MEAT RACK,SUNDAY,01:00 - 02:15,
JOSH CAFFÉ,,GENOSYS SOUND SYSTEM,THURSDAY,22:00 - 23:30,
JOSH LUDLOW,,RABBIT HOLE'S FUNKINGHAM PALACE,SUNDAY,23:00 - 00:00,
JOSH WIDDICOMBE,,CABARET,FRIDAY,13:30 - 14:00,
JOVIALE,,BBC MUSIC INTRODUCING,SUNDAY,16:10 - 16:35,
JOY ANONYMOUS,,THE BUG,SUNDAY,19:00 - 20:00,
JOY ANONYMOUS,,THE RUM SHACK,SUNDAY,01:00 - 02:00,
JOY CROOKES,,PYRAMID STAGE,SATURDAY,13:15 - 14:00,
JOY ORBISON,,IICON,SATURDAY,03:00 - 04:30,
JOYTI FERNANDEZ,,SPEAKERS FORUM,THURSDAY,11:00 - 12:00,
JPEG,,THE RUM SHACK,SUNDAY,04:00 - 05:00,
JS & THE LOCKERBILLIES,,AVALON'S CAFÉ STAGE,THURSDAY,14:00 - 14:45,
JS & THE LOCKERBILLIES,,AVALON'S CAFÉ STAGE,SATURDAY,18:00 - 18:30,
JS & THE LOCKERBILLIES,,AVALON'S CAFÉ STAGE,SATURDAY,16:30 - 17:00,
JUAN RAMOS,,IICON,SUNDAY,20:00 - 21:15,
JUKWA,"http://one of babylons uprisings own, no one knows what he'll play...least of all him!",BABYLON UPRISING,FRIDAY,02:00 - 02:45,
JULIAN GASKELL & HIS RAGGED TROUSERED PHILANTHROPISTS,,THE BANDSTAND,SUNDAY,19:15 - 20:00,
JULIE ABBE,,TOAD HALL,SUNDAY,01:30 - 02:30,
JULIEN TEMPLE INTRODUCES,http://arena,CINERAMAGEDDON,WEDNESDAY,21:45 - 21:55,
JULY 7,,BBC MUSIC INTRODUCING,SUNDAY,14:30 - 14:55,
JUNIOR BILL,,THE BANDSTAND,SATURDAY,22:30 - 23:30,
JUNIOR JUNGLE,,GREENPEACE,SATURDAY,11:00 - 12:30,
JURASSIC WORLD DOMINION,,PILTON PALAIS CINEMA,SATURDAY,11:15 - 13:41,
JUST 4 FUNK,,THE SUMMER HOUSE,FRIDAY,15:55 - 16:30,
JUST 4 FUNK,,THE SUMMER HOUSE,SATURDAY,16:50 - 17:25,
JUST 4 FUNK,,THE SUMMER HOUSE,SUNDAY,13:55 - 14:30,
JUST A COUPLE OF MUMS,,GLADE DOME,THURSDAY,19:00 - 20:00,
JUST A COUPLE OF MUMS,,GLADE DOME,FRIDAY,14:10 - 15:10,
JUST A COUPLE OF MUMS,,GLADE DOME,SATURDAY,19:45 - 20:45,
JUST MUSTARD,,JOHN PEEL STAGE,SUNDAY,11:15 - 12:00,
"JUSTIN ROWLATT, JOHN HARRIS & ROGER HARRABIN, SARAH LUNNON",,SPEAKERS FORUM,FRIDAY,15:00 - 16:00,
JUSTIN STRAUSS,,NYC DOWNLOW,SATURDAY,04:30 - 06:00,
JYOTI SUPERNATUREL,,CIRCUS CENTRAL,WEDNESDAY,16:00 - 16:30,
JYOTI SUPERNATUREL,,CIRCUS CENTRAL,THURSDAY,16:20 - 16:50,
JYOTI SUPERNATUREL,,CIRCUS CENTRAL,THURSDAY,14:00 - 14:30,
JYOTI SUPERNATUREL,,THE PAVEMENT,WEDNESDAY,17:30 - 18:00,
JYOTI SUPERNATUREL,,THE PAVEMENT,WEDNESDAY,14:35 - 15:05,
JYOTI SUPERNATUREL,,THE PAVEMENT,THURSDAY,15:10 - 15:40,
K.O.G,,CROISSANT NEUF,FRIDAY,01:00 - 02:00,
K.O.G,,BIMBLE INN,SATURDAY,00:45 - 02:00,
K.O.G,,TRUTH STAGE,THURSDAY,01:00 - 01:50,
KACEY MUSGRAVES,,OTHER STAGE,SUNDAY,18:00 - 19:00,
KAE TEMPEST (SPOKEN WORD),,TRUTH STAGE,THURSDAY,19:15 - 20:00,
KAE TEMPEST,,OTHER STAGE,FRIDAY,13:00 - 13:45,
KAJAMAGOO ARTS,,MAKE AND DO MARQUEE,THURSDAY,TBA,
KAJAMAGOO ARTS,,MAKE AND DO MARQUEE,FRIDAY,TBA,
KAJAMAGOO ARTS,,MAKE AND DO MARQUEE,SATURDAY,TBA,
KAJAMAGOO ARTS,,MAKE AND DO MARQUEE,SUNDAY,TBA,
KALUSH ORCHESTRA,,TRUTH STAGE,FRIDAY,01:10 - 02:10,
KAM-BU,,LEFT FIELD,SATURDAY,18:10 - 19:10,
KAMPIRE,,STONEBRIDGE BAR,FRIDAY,21:30 - 23:00,
KANE & ABEL,,A LITTLE MORE SENSATION,FRIDAY,14:10 - 14:30,
KANE & ABEL,,A LITTLE MORE SENSATION,SATURDAY,15:45 - 16:15,
KANE & ABEL,,WALKABOUTS,FRIDAY,10:30 - 11:00,
KANE & ABEL,,WALKABOUTS,SATURDAY,10:30 - 11:00,
KANE & ABEL,,WALKABOUTS,SUNDAY,10:30 - 11:00,
KANE & ABLE,,A LITTLE MORE SENSATION,SUNDAY,17:05 - 17:35,
KANGAROO MOON,,SMALL WORLD STAGE,WEDNESDAY,21:30 - 22:30,
KANGAROO MOON,,TOAD HALL,THURSDAY,21:30 - 22:30,
KANGAROO MOON,,THE BANDSTAND,SUNDAY,18:05 - 18:50,
"KAOTIK KARTEL FT JAGO, MISTAFIRE, RIVAH JORDAN & TALLULAH BLUE",,PLATFORM 23,WEDNESDAY,02:00 - 03:00,
"KAOTIK KARTEL FT MISTAFIRE, JAGO, RIVAH JORDON &TALLULAH BLUE (CLUB MOMO TAKEOVER)",,BLIND TIGER,SUNDAY,23:30 - 12:30,
KAOTIK KARTEL,,THE SALON CAROUSEL,SATURDAY,00:00 - 02:00,
KATALYST,,TOTEM,SUNDAY,01:00 - 02:00,
KATE RUSBY,,AVALON STAGE,SUNDAY,16:50 - 17:50,
KATHERINE PRIDDY,,ACOUSTIC STAGE,SATURDAY,13:40 - 14:20,
KATHRYN ROBERTS & SEAN LAKEMAN,,TOAD HALL,SATURDAY,19:45 - 20:30,
KATY J PEARSON,,THE PARK STAGE,SATURDAY,12:45 - 13:30,
KATY J PEARSON,,GREENPEACE,SATURDAY,15:15 - 16:00,
KATY J PEARSON,,CROISSANT NEUF,FRIDAY,16:30 - 17:30,
KELVIN 373 B2B KAISHA,,THE SALON CAROUSEL,THURSDAY,23:00 - 00:00,
KELVIN 373 BTB ARIES,,BLIND TIGER,THURSDAY,02:00 - 03:00,
KEN FANNING (COMPERE),,MAVERICKS,SATURDAY,02:53 - 03:00,
KEN FANNING (COMPERE),,MAVERICKS,SATURDAY,00:00 - 03:00,
KEN FANNING,,MAVERICKS,SATURDAY,00:00 - 00:04,
KENDRICK LAMAR,,PYRAMID STAGE,SUNDAY,21:45 - 23:15,
KENNY ALLSTAR DJ/HOST,,LONELY HEARTS CLUB,FRIDAY,13:00 - 13:30,
KERRY GODLIMAN,,CABARET,FRIDAY,21:25 - 21:55,
KESHENANIGANS,,PLATFORM 23,THURSDAY,16:00 - 17:00,
KEVIN MCLEAN,,POETRY&WORDS,FRIDAY,16:05 - 16:32,
KEYBOURDISTMATT,,MANDALA STAGE,FRIDAY,17:00 - 18:00,
KEYBOURDISTMATT,,MANDALA STAGE,SUNDAY,23:00 - 00:00,
KH,,BBC MUSIC INTRODUCING,THURSDAY,20:10 - 21:10,
KHARTOUM,,STRUMMERVILLE,THURSDAY,21:00 - 21:40,
KHRUANGBIN,,THE PARK STAGE,FRIDAY,21:15 - 22:15,
KIARA SCURO,,SONIC,SATURDAY,13:30 - 15:00,
KID ANANSI,,POETRY&WORDS,FRIDAY,13:05 - 13:32,
KID ANANSI,,POETRY&WORDS,SATURDAY,14:03 - 14:30,
KIDS FILMS,http://black lamp tent,CINERAMAGEDDON,THURSDAY,12:00 - 13:30,
KIDS FILMS,http://black lamp tent,CINERAMAGEDDON,FRIDAY,12:00 - 13:00,
KIDS FILMS,http://black lamp tent,CINERAMAGEDDON,SATURDAY,12:00 - 14:30,
KIDS FILMS,http://black lamp tent,CINERAMAGEDDON,SUNDAY,12:00 - 13:40,
KIKAGAKU MOYO,,WEST HOLTS STAGE,SATURDAY,11:30 - 12:30,
KIKO BUN,,GLADE DOME,FRIDAY,16:30 - 17:20,
KIMMY BEATBOX (BLENDID TAKEOVER),,CORNISH ARMS,FRIDAY,16:00 - 16:15,
KIMMY BEATBOX,,BREAD AND ROSES,THURSDAY,23:10 - 23:20,
KIMMY BEATBOX,,BREAD AND ROSES,THURSDAY,20:10 - 20:25,
KIMMY BEATBOX,,BREAD AND ROSES,FRIDAY,17:10 - 17:25,
KIMMY BEATBOX,,BREAD AND ROSES,SATURDAY,01:00 - 01:15,
KIMMY BEATBOX,,BREAD AND ROSES,SATURDAY,17:45 - 17:55,
KING OF HEARTS,,RABBIT HOLE'S FUNKINGHAM PALACE,SUNDAY,03:00 - 04:00,
KING STREET TURNAROUND,,THE BANDSTAND,FRIDAY,21:00 - 22:00,
KIRSTY NEWTON,,CABARET,FRIDAY,14:05 - 14:35,
KIRSTY NEWTON,,CABARET,SUNDAY,15:25 - 15:55,
KIRSTY NEWTON,,MAVERICKS,SATURDAY,00:27 - 00:37,
KITTY LIV,,GREENPEACE,SATURDAY,12:30 - 13:15,
KITTY LIV,,BIMBLE INN,THURSDAY,15:45 - 16:30,
KITTY STEWART,,SMALL WORLD STAGE,THURSDAY,12:00 - 12:45,
KITTY STEWART,,AVALON'S CAFÉ STAGE,SATURDAY,12:00 - 12:45,
KLAUS BLATTER,,GLADE DOME,SATURDAY,00:30 - 01:30,
KLEPTONES,,CORNISH ARMS,THURSDAY,14:00 - 16:00,
KLEPTONES,,CORNISH ARMS,FRIDAY,12:00 - 14:00,
KLEPTONES,,CORNISH ARMS,SATURDAY,20:00 - 22:00,
KLEU B2B PHIBES,,THE TEMPLE,THURSDAY,01:00 - 03:00,
KOFFEE,,WEST HOLTS STAGE,SUNDAY,18:30 - 19:30,
KOJEY RADICAL,,LONELY HEARTS CLUB,FRIDAY,18:40 - 19:40,
KOJEY RADICAL,,OTHER STAGE,SUNDAY,11:00 - 11:45,
KOTR + INJA,,THE TEMPLE,SATURDAY,02:30 - 04:00,
KOVEN,,SONIC,SUNDAY,15:00 - 16:00,
KRUST B2B DJ DIE,,STONEBRIDGE BAR,SUNDAY,23:00 - 00:00,
KRUST,,FIRMLY ROOTED,SATURDAY,21:00 - 22:30,
KURUPT FM,,ARCADIA,SATURDAY,23:15 - 00:00,
KWABANA LINDSAY,,CIRCUS FIELD,THURSDAY,22:00 - 22:30,
KWABANA LINDSAY,,CIRCUS FIELD,FRIDAY,22:00 - 22:30,
KWABANA LINDSAY,,THE PAVEMENT,THURSDAY,14:35 - 15:05,
KWABANA LINDSAY,,THE PAVEMENT,FRIDAY,16:40 - 17:10,
KWABANA LINDSAY,,THE PAVEMENT,SATURDAY,16:20 - 16:50,
KYLE LANDMAN (YOUNG OFFENDERS),,STRUMMERVILLE,FRIDAY,17:00 - 17:40,
KYRIST,,FIRMLY ROOTED,FRIDAY,18:00 - 19:00,
LADY SINGS THE BLUES (16),http://arena,CINERAMAGEDDON,SUNDAY,21:45 - 00:10,
LAID BLAK,,LONELY HEARTS CLUB,SUNDAY,17:15 - 18:15,
LAIDLAW,,FLYING BUS,SUNDAY,00:00 - 02:00,
LAMB,,AVALON STAGE,SATURDAY,21:35 - 22:35,
LAND OF PROMISE,,TOAD HALL,SUNDAY,18:30 - 19:10,
LAND OF THE GIANTS,,THE GATEWAY,THURSDAY,18:15 - 18:45,
LAND OF THE GIANTS,,THE GATEWAY,FRIDAY,14:00 - 14:30,
LAND OF THE GIANTS,,THE GATEWAY,SATURDAY,14:00 - 14:30,
LAND OF THE GIANTS,,THE GATEWAY,SUNDAY,14:00 - 14:30,
LARRY DEAN,,CABARET,FRIDAY,23:25 - 00:05,
LAS ADELITAS,,LEFT FIELD,SUNDAY,17:00 - 17:30,
LATIN PARTY,,GLASTO LATINO,THURSDAY,23:00 - 00:00,
LATIN PARTY,,GLASTO LATINO,FRIDAY,01:30 - 03:00,
LATIN PARTY,,GLASTO LATINO,SATURDAY,01:30 - 03:00,
LATIN PARTY,,GLASTO LATINO,SUNDAY,01:00 - 02:30,
LAUGHTER YOGA WORKSHOP,,JUGGLING TENT,FRIDAY,11:00 - 12:00,
LAUGHTER YOGA WORKSHOP,,JUGGLING TENT,SATURDAY,11:00 - 12:00,
LAUGHTER YOGA WORKSHOP,,JUGGLING TENT,SUNDAY,11:00 - 12:00,
LAURA GOUCHER,,AVALON'S CAFÉ STAGE,SUNDAY,20:50 - 21:20,
LAURA LEXX,,CABARET,SATURDAY,16:30 - 17:00,
LAURA LEXX,,CABARET,SUNDAY,16:50 - 17:20,
LAURA VEIRS,,ACOUSTIC STAGE,SATURDAY,14:30 - 15:10,
LAUREN HANSOM,,SAN REMO,SUNDAY,14:00 - 15:30,
LAUREN MCNAMARA,,POETRY&WORDS,SUNDAY,13:50 - 14:50,
LAURIE LAYBOURN-LANGTON,,SPEAKERS FORUM,WEDNESDAY,14:00 - 15:00,
LAVA LA RUE,,GREENPEACE,THURSDAY,18:00 - 18:30,
LAVA LA RUE,,LONELY HEARTS CLUB,SATURDAY,16:30 - 17:10,
LAZY HABITS,,THE RUM SHACK,FRIDAY,00:45 - 01:30,
LAZY TECHNICIAN,,CORNISH ARMS,THURSDAY,18:00 - 20:00,
LAZY TECHNICIAN,,CORNISH ARMS,FRIDAY,14:00 - 16:00,
LAZY TECHNICIAN,,CORNISH ARMS,SUNDAY,12:00 - 14:00,
LAZYBONES,,CORNISH ARMS,THURSDAY,20:00 - 22:00,
LAZYBONES,,CORNISH ARMS,SATURDAY,12:00 - 14:00,
LAZYBONES,,CORNISH ARMS,SUNDAY,18:00 - 20:00,
LCY,,FIRMLY ROOTED,SATURDAY,18:00 - 19:30,
LCY,,STONEBRIDGE BAR,SUNDAY,21:00 - 22:00,
LEANDER MORALES,,MANDALA STAGE,SUNDAY,15:00 - 16:00,
LEANDER MORALES,,AVALON'S CAFÉ STAGE,FRIDAY,11:00 - 11:45,
LEAPS & BOUNDS,,LITTLE KIDZ AREA,THURSDAY,TBA,
LEAPS & BOUNDS,,LITTLE KIDZ AREA,FRIDAY,TBA,
LEAPS & BOUNDS,,LITTLE KIDZ AREA,SATURDAY,TBA,
LEAPS & BOUNDS,,LITTLE KIDZ AREA,SUNDAY,TBA,
LEBO,,AVALON'S CAFÉ STAGE,SUNDAY,22:20 - 22:50,
LEE KNOTT,,MANDALA STAGE,SATURDAY,22:00 - 23:00,
LEEON,,IICON,THURSDAY,00:40 - 03:00,
LEGENDARY STILT CO,,WALKABOUTS,FRIDAY,11:20 - 12:05,
LEGENDARY STILT CO,,WALKABOUTS,FRIDAY,11:15 - 12:00,
LEGENDARY STILT CO,,WALKABOUTS,SATURDAY,11:20 - 12:05,
LEGENDARY STILT CO,,WALKABOUTS,SATURDAY,11:15 - 12:00,
LEGENDARY STILT CO,,WALKABOUTS,SUNDAY,11:20 - 12:05,
LEGENDARY STILT CO,,WALKABOUTS,SUNDAY,11:15 - 12:00,
LEKIDDO - LORD OF THE LOBSTERS!,,THE SUMMER HOUSE,FRIDAY,18:00 - 18:30,
LEKIDDO - LORD OF THE LOBSTERS!,,THE SUMMER HOUSE,SATURDAY,18:35 - 19:05,
LEKIDDO - LORD OF THE LOBSTERS!,,THE SUMMER HOUSE,SUNDAY,17:05 - 17:35,
LEKIDDO - LORD OF THE LOBSTERS!,,THE GATEWAY,THURSDAY,17:40 - 18:10,
LEKIDDO - LORD OF THE LOBSTERS!,,THE GATEWAY,SUNDAY,14:35 - 15:05,
LEKIDDO - LORD OF THE LOBSTERS!,,SENSATION SEEKERS STAGE,SATURDAY,15:25 - 15:55,
LEKIDDO - LORD OF THE LOBSTERS!,,THE RABBIT HOLE,THURSDAY,19:00 - 19:45,
LEMMY ASHTON,,SAN REMO,WEDNESDAY,00:00 - 01:30,
LEMON LOUNGE DJS,,AVALON'S CAFÉ STAGE,FRIDAY,01:00 - 03:00,
LEMON LOUNGE DJS,,AVALON'S CAFÉ STAGE,FRIDAY,23:05 - 00:20,
LEMON LOUNGE,http://south london sound system & community,BABYLON UPRISING,SATURDAY,20:00 - 21:00,
LEMON LOUNGE,,PLATFORM 23,FRIDAY,21:00 - 22:00,
LEO,,CIRCUS BIG TOP,FRIDAY,22:53 - 23:00,
LEO,,CIRCUS BIG TOP,FRIDAY,20:26 - 20:36,
LEO,,CIRCUS BIG TOP,SATURDAY,22:29 - 22:36,
LEO,,CIRCUS BIG TOP,SATURDAY,20:46 - 20:53,
LEO,,CIRCUS BIG TOP,SUNDAY,17:55 - 18:02,
LEO,,CIRCUS BIG TOP,SUNDAY,15:49 - 15:56,
LEON BRIDGES,,WEST HOLTS STAGE,SATURDAY,19:00 - 20:00,
LEON VYNEHALL,,WOW,SUNDAY,18:00 - 19:30,
LES AMAZONES D'AFRIQUE,,PYRAMID STAGE,SATURDAY,12:00 - 12:45,
LES BUBB,,OUTSIDE CIRCUS STAGE,FRIDAY,17:55 - 18:05,
LES BUBB,,OUTSIDE CIRCUS STAGE,SUNDAY,17:55 - 18:05,
LES BUBB,,THE SUMMER HOUSE,FRIDAY,13:05 - 13:15,
LES BUBB,,THE SUMMER HOUSE,SUNDAY,15:00 - 15:10,
LES BUBB,,CABARET,FRIDAY,15:40 - 15:50,
LES BUBB,,CABARET,SUNDAY,16:00 - 16:10,
LES BUBB,,SENSATION SEEKERS STAGE,FRIDAY,14:30 - 14:40,
LES BUBB,,SENSATION SEEKERS STAGE,SUNDAY,13:25 - 13:35,
LES OOH LA LAS,,THE SUMMER HOUSE,FRIDAY,19:30 - 19:33,
LES OOH LA LAS,,THE SUMMER HOUSE,SATURDAY,19:40 - 19:43,
LES OOH LA LAS,,THE SUMMER HOUSE,SUNDAY,18:40 - 18:43,
LES OOH LA LAS,,CABARET,SATURDAY,21:55 - 22:05,
LES OOH LA LAS,,CABARET,SUNDAY,23:20 - 23:30,
LES OOH LA LAS,,MAVERICKS,FRIDAY,01:04 - 01:08,
LES OOH LA LAS,,MAVERICKS,SATURDAY,00:58 - 01:02,
LES OOH LA LAS,,MAVERICKS,SUNDAY,00:52 - 00:56,
LESULA B2B RO-G1,http://bristol duo and regular komunal radio residents ready to set the pace. expect an amalgamation of house and techno as well as a nod to the uk sound.,BABYLON UPRISING,SATURDAY,21:00 - 22:00,
LEWIS MCLAUGHLIN,,THE RABBIT HOLE,THURSDAY,15:00 - 15:30,
LEWIS MCLAUGHLIN EMERGING TALENT COMPETITION WINNER,,ACOUSTIC STAGE,SUNDAY,12:45 - 13:25,
LEWIS MCLAUGHLIN,,BBC MUSIC INTRODUCING,FRIDAY,13:45 - 14:10,
LH CARTEL,,PLATFORM 23,WEDNESDAY,16:00 - 17:00,
LIANNE LA HAVAS,,OTHER STAGE,SUNDAY,13:30 - 14:30,
LICORICE PIZZA (15),http://arena,CINERAMAGEDDON,SATURDAY,00:00 - 02:15,
LICORICE PIZZA,,PILTON PALAIS CINEMA,SATURDAY,14:00 - 16:14,
LIGHTYEAR,,PILTON PALAIS CINEMA,SUNDAY,11:00 - 12:40,
LIL C,,FIRMLY ROOTED,THURSDAY,19:00 - 20:00,
LILY BLUE,,GLADE DOME,SATURDAY,15:00 - 16:00,
LISA GOODWIN,,POETRY&WORDS,SUNDAY,16:35 - 17:00,
LITTER CRITTERS,,MAKE AND DO MARQUEE,THURSDAY,TBA,
LITTER CRITTERS,,MAKE AND DO MARQUEE,FRIDAY,TBA,
LITTER CRITTERS,,MAKE AND DO MARQUEE,SATURDAY,TBA,
LITTER CRITTERS,,MAKE AND DO MARQUEE,SUNDAY,TBA,
LITTLE BIG TOP,,LITTLE KIDZ AREA,THURSDAY,TBA,
LITTLE BIG TOP,,LITTLE KIDZ AREA,FRIDAY,TBA,
LITTLE BIG TOP,,LITTLE KIDZ AREA,SATURDAY,TBA,
LITTLE BIG TOP,,LITTLE KIDZ AREA,SUNDAY,TBA,
LITTLE DRAGON,,JOHN PEEL STAGE,SUNDAY,20:00 - 21:00,
LITTLE SIMZ,,WEST HOLTS STAGE,FRIDAY,22:15 - 23:45,
LIZ HALL'S BOOGIE BUM BUMS,,LITTLE KIDZ AREA,THURSDAY,TBA,
LIZ HALL'S BOOGIE BUM BUMS,,LITTLE KIDZ AREA,FRIDAY,TBA,
LIZ HALL'S BOOGIE BUM BUMS,,LITTLE KIDZ AREA,SATURDAY,TBA,
LIZ HALL'S BOOGIE BUM BUMS,,LITTLE KIDZ AREA,SUNDAY,TBA,
LIZARD DJS,,THE LIZARD STAGE,WEDNESDAY,18:30 - 19:30,
LIZARD DJS,,THE LIZARD STAGE,SUNDAY,18:00 - 19:00,
LOGIC1000,,SONIC,SATURDAY,18:15 - 19:45,
LOGY LOGAN,,MAVERICKS,SATURDAY,01:44 - 01:52,
LOGY LOGAN,,MAVERICKS,SUNDAY,00:42 - 00:50,
LOGY ON FIRE,,OUTSIDE CIRCUS STAGE,FRIDAY,17:00 - 17:30,
LOGY ON FIRE,,OUTSIDE CIRCUS STAGE,SATURDAY,17:20 - 17:50,
LOGY ON FIRE,,OUTSIDE CIRCUS STAGE,SUNDAY,12:55 - 13:25,
LOGY ON FIRE,,CIRCUS CENTRAL,FRIDAY,14:25 - 14:55,
LOGY ON FIRE,,CIRCUS CENTRAL,SATURDAY,14:25 - 14:55,
LOGY ON FIRE,,CIRCUS CENTRAL,SUNDAY,15:00 - 15:30,
LOLA YOUNG,,LONELY HEARTS CLUB,SATURDAY,15:30 - 16:00,
LOLADE,,TOLPUDDLE,SATURDAY,23:30 - 02:00,
LORD GID OF WHAT THE,,STRUMMERVILLE,SUNDAY,23:00 - 00:00,
LORDE,,PYRAMID STAGE,SUNDAY,19:30 - 20:45,
LOS DEDOS,,THE ROCKET LOUNGE,FRIDAY,02:00 - 03:00,
LOS GUSANOS,,CROISSANT NEUF,SUNDAY,14:30 - 15:30,
LOUISE CHEN,,SAN REMO,THURSDAY,16:30 - 18:00,
LOUISE HART,,CROONER'S CORNER,WEDNESDAY,17:30 - 18:15,
LOUISE HART,,CROONER'S CORNER,THURSDAY,13:45 - 14:30,
LOUISE HART,,CROONER'S CORNER,FRIDAY,15:30 - 16:15,
LOUISE HART,,CROONER'S CORNER,SATURDAY,13:30 - 14:15,
LOVE & DAISY PETALS,,SMALL WORLD STAGE,WEDNESDAY,13:00 - 14:00,
LOVE & DAISYPETALS,,MANDALA STAGE,FRIDAY,21:00 - 22:00,
LOVE & DAISYPETALS,,MANDALA STAGE,SUNDAY,20:00 - 21:00,
LOVEFINGERS,,SAN REMO,FRIDAY,19:30 - 21:00,
LSDXOXO,,IICON,FRIDAY,02:30 - 04:30,
LTJ BUKEM W/ LOWQUI,,FIRMLY ROOTED,FRIDAY,23:00 - 00:00,
LUCY COOKE,,FREE UNIVERSITY OF GLASTONBURY,SUNDAY,12:00 - 13:00,
LUCY GOOCH,,WILLIAM'S GREEN,SUNDAY,15:30 - 16:10,
LUKE HOWARD (HORSE MEAT DISCO),,NYC DOWNLOW,SUNDAY,03:30 - 04:55,
LUKE SOLOMON,,NYC DOWNLOW,FRIDAY,22:00 - 23:25,
LUKE STEREO,,GREENPEACE,SATURDAY,17:45 - 18:45,
LUKE UNA PRESENTS É SOUL CULTURA,,STONEBRIDGE BAR,SATURDAY,13:00 - 16:00,
LUKE UNA TAKEOVER,,FIRMLY ROOTED,SUNDAY,12:00 - 18:00,
LUKE WELSH,,FLYING BUS,FRIDAY,23:00 - 00:00,
LUKE WRIGHT,,CABARET,SATURDAY,18:05 - 18:35,
LUKE WRIGHT,,POETRY&WORDS,SATURDAY,16:33 - 17:05,
LYRIX ORGANIX,,THE RUM SHACK,THURSDAY,20:00 - 20:15,
LYZA,,THE RABBIT HOLE,FRIDAY,14:00 - 14:30,
MACLO,,THE MEAT RACK,SUNDAY,03:30 - 05:00,
MAD PROFESSOR  DUBS UP LEE SCRATCH PERRY,,GLADE,SUNDAY,16:30 - 18:00,
MADAM D'ORIFICIO,,WALKABOUTS,FRIDAY,13:30 - 14:15,
MADAM D'ORIFICIO,,WALKABOUTS,SATURDAY,13:30 - 14:15,
MADAM D'ORIFICIO,,WALKABOUTS,SUNDAY,13:30 - 14:15,
MADELEINE ROSE & KITTY LIV,,THE ROCKET LOUNGE,SATURDAY,00:00 - 01:00,
MADELEINE ROSE,,DELUXE DINER,SUNDAY,12:00 - 17:00,
MADELEINE ROSE,,THE ROCKET LOUNGE,WEDNESDAY,22:00 - 23:00,
MAFALDA,,SAN REMO,FRIDAY,15:00 - 16:30,
MAGICAL MILLINERS,,MAKE AND DO MARQUEE,THURSDAY,TBA,
MAGICAL MILLINERS,,MAKE AND DO MARQUEE,FRIDAY,TBA,
MAGICAL MILLINERS,,MAKE AND DO MARQUEE,SATURDAY,TBA,
MAGICAL MILLINERS,,MAKE AND DO MARQUEE,SUNDAY,TBA,
MAGNIFICENT KEVENS,,THE GATEWAY,FRIDAY,16:20 - 17:05,
MAGNIFICENT KEVENS,,THE GATEWAY,SATURDAY,15:25 - 16:10,
MAGNIFICENT KEVENS,,THE GATEWAY,SUNDAY,15:10 - 15:55,
MAGNIFICENT KEVENS,,WALKABOUTS,FRIDAY,18:20 - 19:05,
MAGNIFICENT KEVENS,,WALKABOUTS,SATURDAY,17:10 - 17:55,
MAGNIFICENT KEVENS,,WALKABOUTS,SUNDAY,18:20 - 19:05,
MAGNIFICENT KEVENS,,WALKABOUTS,SUNDAY,16:55 - 17:35,
MAHA QUEST,,THE BUG,SUNDAY,20:00 - 21:30,
MAKENDOO,,MAKE AND DO MARQUEE,THURSDAY,TBA,
MAKENDOO,,MAKE AND DO MARQUEE,FRIDAY,TBA,
MAKENDOO,,MAKE AND DO MARQUEE,SATURDAY,TBA,
MAKENDOO,,MAKE AND DO MARQUEE,SUNDAY,TBA,
MAMACHA,,TOAD HALL,SATURDAY,18:30 - 19:15,
MANAMI B2B NIKS,,WOW,FRIDAY,20:00 - 22:00,
MANARA,,LONELY HEARTS CLUB,THURSDAY,21:45 - 23:15,
MANDEL TURNER,,THE MEAT RACK,FRIDAY,04:30 - 06:00,
MANDIDEXTROUS - AV BONNIE SPENCER,,GAS TOWER,THURSDAY,02:00 - 03:00,
MANDIDEXTROUS,,THE SALON CAROUSEL,SATURDAY,03:00 - 04:00,
MANI (CLUB MOMO TAKEOVER),,BLIND TIGER,SUNDAY,20:30 - 21:30,
MANNEQUIN PUSSY,,WILLIAM'S GREEN,FRIDAY,19:30 - 20:10,
MANTRA B2B DOUBLE O FT BLACKEYE,,TOTEM,FRIDAY,00:30 - 02:00,
MARCEL LUCONT - CABARET FANTASTIQUE,,CABARET,SATURDAY,21:00 - 21:50,
MARCEL LUCONT,,CABARET,SUNDAY,19:30 - 20:00,
MARCUS DU SAUTOY (THE SCHOOL OF HARD SUMS),,THE ASTROLABE THEATRE,FRIDAY,12:00 - 12:50,
MARCUS DU SAUTOY (THE SCHOOL OF HARD SUMS),,THE ASTROLABE THEATRE,SATURDAY,12:00 - 12:50,
MARCUS DU SAUTOY (THE SCHOOL OF HARD SUMS),,THE ASTROLABE THEATRE,SUNDAY,12:00 - 12:50,
MARIA CHIARA ARGIRÒ,,GLADE,SUNDAY,15:10 - 16:10,
MARIBOU STATE - VJ BERTIE SAMPSON,,GAS TOWER,SUNDAY,00:30 - 02:00,
