title,url,stage,day,time
ROYAL BLOOD,http://royalbloodband.com/,PYRAMID STAGE,FRIDAY,17:45 - 18:45
RPM,,CIRCUS CENTRAL,WEDNESDAY,15:00 - 15:30
RPM,,CIRCUS CENTRAL,THURSDAY,14:00 - 14:30
RSVP,http://www.rsvpmusic.co.uk,AVALON CAFÉ STAGE,THURSDAY,01:30 - 03:00
RUBY WAX ON MINDFULLNESS,http://www.rubywax.net/,SPEAKERS FORUM,SUNDAY,14:00 - 14:55
RUBY WAX,http://www.rubywax.net/,THE ASTROLABE THEATRE,SUNDAY,17:25 - 18:25
RUMPSTEPPERS,http://www.rumpsteppers.com/,S.H.I.TV (SHANGRI-HELL INTERNATIONAL TV),THURSDAY,22:00 - 22:45
RUMSHACK DJS,,RUMSHACK,WEDNESDAY,20:00 - 20:45
RUMSHACK DJS,,RUMSHACK,FRIDAY,23:30 - 00:00
RUMSHACK DJS,,RUMSHACK,FRIDAY,20:00 - 23:00
RUMSHACK DJS,,RUMSHACK,SATURDAY,20:00 - 23:00
RUMSHACK DJS,,RUMSHACK,SUNDAY,20:00 - 22:00
RUN THE JEWELS,https://runthejewels.com/,PYRAMID STAGE,SATURDAY,16:15 - 17:15
RUNAWAY CLIMATE CHANGE - THE FALLOUT,,SPEAKERS FORUM,FRIDAY,17:00 - 18:30
RUNDLE'S BALEARIC SOUJOURN,https://www.facebook.com/Slugrave/,THE BEAT HOTEL,WEDNESDAY,21:00 - 22:30
RUSHMORE,http://www.imdb.com/title/tt0128445/?ref_=nv_sr_1,PILTON PALAIS CINEMA,SUNDAY,17:30 - 19:01
RUSS RYAN,http://www.mrrussryan.com/,PUSSY PARLURE,THURSDAY,18:00 - 18:30
RUSTY SHACKLE,http://www.rustyshackle.com/,CROISSANT NEUF,FRIDAY,23:30 - 00:30
RUSTY SHACKLE,,CN BANDSTAND,THURSDAY,17:45 - 18:45
RUSTY SHACKLE,http://www.midnightmango.co.uk/rusty-shackle/,AVALON CAFÉ STAGE,SUNDAY,22:30 - 23:30
RYE MILLIGAN,,CN BANDSTAND,THURSDAY,13:00 - 13:20
RYE MILLIGAN,,CN BANDSTAND,SUNDAY,14:00 - 14:30
RYLEY WALKER,http://ryleywalker.com/,WEST HOLTS STAGE,SUNDAY,12:45 - 13:45
RYX,,THE GAS TOWER,SUNDAY,22:00 - 23:00
SAD13,http://www.sadthirteen.com/,LEFT FIELD,SATURDAY,17:00 - 17:30
SAFE GIGS FOR WOMEN,http://sgfw.org.uk,SPEAKERS FORUM,WEDNESDAY,16:00 - 16:55
SALLY-ANNE HAYWARD,,CABARET,FRIDAY,19:20 - 19:50
SAM GOODBURN,,OUTSIDE CIRCUS STAGE,FRIDAY,18:50 - 19:20
SAM GOODBURN,,OUTSIDE CIRCUS STAGE,SATURDAY,18:50 - 19:20
SAM GOODBURN,,OUTSIDE CIRCUS STAGE,SUNDAY,19:00 - 19:30
SAM GOODBURN,,SENSATION SEEKERS STAGE,FRIDAY,13:15 - 13:25
SAM GOODBURN,,SENSATION SEEKERS STAGE,SATURDAY,13:15 - 13:25
SAM GOODBURN,,SENSATION SEEKERS STAGE,SUNDAY,13:15 - 13:25
SAM GREEN & THE MIDNIGHT HEIST,http://www.samgreenmusic.com,CROISSANT NEUF,SATURDAY,14:30 - 15:30
SAM GREEN & THE MIDNIGHT HEIST,,CN BANDSTAND,THURSDAY,19:15 - 20:00
SAM WALKER,http://HTTPS://SAMWALKERMUSIC.WORDPRESS.COM/,TOAD HALL,WEDNESDAY,17:20 - 18:00
SAM WALKER,http://www.samwalkermusic.com,BIMBLE INN,THURSDAY,20:00 - 21:00
SAMPHA,http://sampha.com/,THE PARK STAGE,SUNDAY,19:30 - 20:30
SAMUEL JACKS,http://samueljackofficial.com/,AVALON CAFÉ STAGE,THURSDAY,13:00 - 13:45
SAMUEL JACKS,http://samueljackofficial.com/,AVALON CAFÉ STAGE,SATURDAY,19:30 - 20:30
SAN JUAN PROJECT,,RUMSHACK,FRIDAY,01:30 - 02:30
SANCHO PANZA,,THE BLUES,FRIDAY,23:30 - 01:30
SANDY YIDAKI WORKSHOP,http://HTTP://WWW.DIDJERIDU.CO.UK/,TOAD HALL,WEDNESDAY,13:00 - 14:00
SANDY YIDAKI WORKSHOP,http://HTTP://WWW.DIDJERIDU.CO.UK/,TOAD HALL,THURSDAY,11:00 - 12:00
SANDY YIDAKI WORKSHOP,http://HTTP://WWW.DIDJERIDU.CO.UK/,TOAD HALL,FRIDAY,11:00 - 12:00
SANTE & SYDNEY CHARLES,,LOVEBULLETS,THURSDAY,19:00 - 20:30
SANTINI,,SMALL WORLD STAGE,SUNDAY,18:45 - 19:45
SASHA & JOHN DIGWEED,http://www.johndigweed.com,GLADE,SATURDAY,21:25 - 00:25
SASHA,,BEZ'S FLYING BUS,FRIDAY,01:00 - 02:30
SCIENTIST (JA),,THE CAVE,FRIDAY,01:00 - 02:00
SCOTT TYRRELL,,POETRY&WORDS,SUNDAY,14:20 - 14:45
"SCOTT WALKER ""UP AGAINST THE WALL""",http://www.foolsparadise.co.uk/companies/scottwalker/,BELLA'S FIELD,FRIDAY,13:00 - 19:00
"SCOTT WALKER ""UP AGAINST THE WALL""",http://www.foolsparadise.co.uk/companies/scottwalker/,BELLA'S FIELD,SATURDAY,13:00 - 19:00
"SCOTT WALKER ""UP AGAINST THE WALL""",http://www.foolsparadise.co.uk/companies/scottwalker/,BELLA'S FIELD,SUNDAY,13:00 - 19:00
SCOUTING FOR GIRLS,http://www.scoutingforgirls.com,AVALON STAGE,SUNDAY,21:20 - 22:20
SCULPTURE MUSIC,,SMALL WORLD STAGE,SUNDAY,17:15 - 18:15
SEA KINGS,http://www.theseakings.co.uk,AVALON CAFÉ STAGE,SUNDAY,10:30 - 11:15
SEANI B'S BRUKOUT,http://seanib.com/,GULLY,SUNDAY,11:45 - TBA
SEANN WALSH,,CABARET,FRIDAY,14:50 - 15:20
SEBASTIAN VALADE,,CIRCUS BIG TOP,FRIDAY,21:14 - 21:24
SEBASTIEN VALADE,,CIRCUS BIG TOP,FRIDAY,16:26 - 16:36
SEBASTIEN VALADE,,CIRCUS BIG TOP,SATURDAY,16:38 - 16:48
SEBASTIEN VALADE,,CIRCUS BIG TOP,SATURDAY,12:55 - 13:05
SEBASTIEN VALADE,,CIRCUS BIG TOP,SUNDAY,17:08 - 17:18
SECRET CIRCUS SHOW,,OUTSIDE CIRCUS STAGE,FRIDAY,19:25 - 19:55
SECRET CIRCUS SHOW,,OUTSIDE CIRCUS STAGE,SATURDAY,19:25 - 19:55
SECRET CIRCUS SHOW,,OUTSIDE CIRCUS STAGE,SUNDAY,19:35 - 20:05
SECRET CIRCUS SHOW,http://www.secretcircusshow.com,CIRCUS CENTRAL,FRIDAY,17:35 - 18:05
SECRET CIRCUS SHOW,http://www.secretcircusshow.com,CIRCUS CENTRAL,SATURDAY,17:35 - 18:05
SECRET CIRCUS SHOW,http://www.secretcircusshow.com,CIRCUS CENTRAL,SUNDAY,17:35 - 18:05
SECRET GUEST,,RUMSHACK,FRIDAY,01:00 - 01:30
SECRET GUEST,,RUMSHACK,FRIDAY,00:00 - 01:00
SEIZE THE DAY,http://www.seizetheday.org/,SMALL WORLD STAGE,WEDNESDAY,21:15 - 22:30
SEIZE THE DAY,http://www.seizetheday.org/,TOAD HALL,THURSDAY,18:30 - 19:30
SELECTA BROS - A GUY CALLED GERALD & JB,,THE CAVE,SATURDAY,02:30 - 06:00
SELECTA J MAN,,SALON CAROUSEL,FRIDAY,00:00 - 01:00
SERUM,,SALON CAROUSEL,SATURDAY,02:00 - 03:00
SETH LAKEMAN,http://www.sethlakeman.co.uk/,ACOUSTIC STAGE,FRIDAY,18:30 - 19:30
SETH TROXLER (RHYTHM CONTROL SET),https://www.facebook.com/sethtroxlerofficial/,THE BEAT HOTEL,SUNDAY,17:00 - 18:30
SETH TROXLER,,LOVEBULLETS,SUNDAY,19:30 - 21:00
SETH TROXLER AND JACKMASTER,,THE RABBIT HOLE'S FUNKINGHAM PALACE,SATURDAY,02:30 - 04:00
SETH TROXLER,http://sethtroxler.com/,THE BLUES,THURSDAY,01:30 - 03:00
SHADED,,SALON CAROUSEL,FRIDAY,22:00 - 23:00
SHADES OF RHYTHM (LIVE),,CLASH,THURSDAY,02:30 - 03:30
SHADOW CHILD,,THE TEMPLE,FRIDAY,05:00 - 06:00
SHAENA & BARNZ,,CIRCUS BIG TOP,FRIDAY,12:46 - 12:53
SHAENA & BARNZ,,CIRCUS BIG TOP,SATURDAY,11:50 - 11:57
SHAENA & BARNZ,,CIRCUS BIG TOP,SUNDAY,12:31 - 12:38
SHAGGY,http://shaggyonline.com/,GULLY,SUNDAY,22:45 - 00:00
SHAGGY,http://shaggyonline.com/,WEST HOLTS STAGE,SUNDAY,17:15 - 18:15
SHAKTI SINGS,http://HTTP://SHAKTISINGS.ORG/,TOAD HALL,SUNDAY,18:00 - 18:45
SHAME ON US (BALEARIC SET),https://www.facebook.com/Shame-On-Us-797291246968254/,THE BEAT HOTEL,SATURDAY,15:30 - 17:00
SHAME ON US FT. ABRAO,https://soundcloud.com/avilev,THE BEAT HOTEL,THURSDAY,20:00 - 21:00
SHAME,,LEFT FIELD,FRIDAY,17:00 - 17:30
SHAN SMILE,http://HTTP://SHANICESMITH.CO.UK,TOAD HALL,THURSDAY,17:00 - 17:40
SHANE HOPE,,SALON CAROUSEL,SATURDAY,23:00 - 00:00
SHANE,,SPACEPORT,SUNDAY,15:00 - 16:00
SHANGRI-LA WARM UP SESSION,,CLASH,WEDNESDAY,19:00 - 03:00
SHAPPI KHORSANDI,,CABARET,FRIDAY,13:40 - 14:10
SHAPPI KHORSANDI,,CABARET,SATURDAY,19:45 - 20:15
SHARON SHANNON,http://sharonshannon.com/,ACOUSTIC STAGE,FRIDAY,16:25 - 17:05
SHAUN KEAVENY'S MIDDLE AGED NIGHT OUT,,FREE UNIVERSITY OF GLASTONBURY,SATURDAY,13:00 - 14:00
SHAY D,http://www.shaydmusic.com/,LEFT FIELD,SUNDAY,17:00 - 17:30
SHE DREW THE GUN,http://www.shedrewthegun.com/,THE PARK STAGE,SUNDAY,11:50 - 12:30
SHED,,GENOSYS,FRIDAY,03:00 - 04:30
SHEILA,,S.H.I.TV (SHANGRI-HELL INTERNATIONAL TV),SATURDAY,TBA
SHHHHH! SECRET SET,,THE GAS TOWER,SUNDAY,04:00 - 06:00
SHITV LAUNCH,,S.H.I.TV (SHANGRI-HELL INTERNATIONAL TV),WEDNESDAY,TBA
SHOSH,,SALON CAROUSEL,SUNDAY,22:00 - 23:00
SHOWHAWK DUO,http://www.showhawk.com/,WILLIAM'S GREEN,THURSDAY,18:00 - 18:40
SHY FX,,WOW!,THURSDAY,02:00 - 03:00
SIAN ANDERSON,http://siananderson.co.uk/,SONIC,FRIDAY,16:20 - 16:30
SIEKKOU SUSSO,,KIDZFIELD BIG TOP,FRIDAY,09:30 - 09:50
SIEKKOU SUSSO,,KIDZFIELD BIG TOP,SATURDAY,09:30 - 09:50
SIEKKOU SUSSO,,KIDZFIELD BIG TOP,SUNDAY,09:30 - 09:50
SIGRID,https://lnk.to/DontKillMyVibe9J!1002,THE PARK STAGE,SATURDAY,15:00 - 16:00
SILENCES,http://www.silencesmusic.com,GREENPEACE/ENGINE ROOM,FRIDAY,12:00 - 12:40
SILENCES,https://www.silencesmusic.com,THE RABBIT HOLE,THURSDAY,22:00 - 22:45
SILVER,,THE GATEWAY,FRIDAY,17:00 - 17:30
SILVER,,THE GATEWAY,FRIDAY,11:10 - 11:40
SILVER,,THE GATEWAY,SATURDAY,17:00 - 17:30
SILVER,,THE GATEWAY,SATURDAY,11:10 - 11:40
SILVER,,THE GATEWAY,SUNDAY,17:00 - 17:30
SILVER,,THE GATEWAY,SUNDAY,11:10 - 11:40
SIMEO,,THE RABBIT HOLE,SUNDAY,16:00 - 16:30
SINDHU VEE,,CABARET,FRIDAY,23:35 - 00:05
SINDHU VEE,,CABARET,SATURDAY,13:15 - 13:45
SING,http://www.imdb.com/title/tt3470600/?ref_=nv_sr_1,PILTON PALAIS CINEMA,WEDNESDAY,13:00 - 14:48
SINGALONG: ROCKY HORROR PICTURE SHOW,http://www.imdb.com/title/tt0073629/?ref_=nv_sr_2,PILTON PALAIS CINEMA,SATURDAY,00:30 - 02:10
SISTER BLISS (FAITHLESS),http://thesisterbliss.com/,SONIC,SATURDAY,19:30 - 20:45
SKINNY LISTER,http://www.skinnylister.com,AVALON STAGE,SUNDAY,19:50 - 20:50
SKREAM,,LOVEBULLETS,THURSDAY,22:00 - 23:30
SKREAM B2B SOLARDO,,ARCADIA,FRIDAY,21:00 - 22:05
SKREAM B2B SPECIAL GUEST,,LOVEBULLETS,THURSDAY,23:30 - 01:30
SLADEST,,AVALON CAFÉ STAGE,THURSDAY,19:00 - 20:00
SLAVES,http://youareallslaves.com/,OTHER STAGE,SUNDAY,11:00 - 11:45
SLEAFORD MODS,https://www.sleafordmods.com/,THE PARK STAGE,FRIDAY,21:00 - 22:00
SLEAZE,,BIMBLE INN,SUNDAY,20:30 - 21:30
SLEEPING TREES,,THE ASTROLABE THEATRE,FRIDAY,19:35 - 20:35
SLEEPING TREES,,THE ASTROLABE THEATRE,SATURDAY,19:45 - 20:45
SLEEPING TREES,,THE ASTROLABE THEATRE,SUNDAY,19:55 - 20:55
SLEEPTALKING,,BEZ'S FLYING BUS,FRIDAY,18:00 - 18:45
SLEEPWALKER’S STATION,https://soundcloud.com/sleepwalkerstation,THE BANDSTAND,SATURDAY,11:45 - 12:25
SLY ONE B2B BROMLEY,,SPACEPORT,SUNDAY,21:55 - 22:55
SLY ONE,,THE GAS TOWER,FRIDAY,22:00 - 23:00
SMASH HIFI,https://soundcloud.com/smashhifi,THE TRUTH STAGE,FRIDAY,00:00 - 01:00
SMERZ,,PUSSY PARLURE,SUNDAY,18:30 - 19:45
SMILEY AND THE UNDERCLASS,,BEZ'S FLYING BUS,SUNDAY,19:00 - 19:45
SMOKIN JO,http://www.smokinjo.com/,THE MEAT RACK,SATURDAY,00:00 - 01:30
SMOKIN' JO,http://www.smokinjo.com/,GREENPEACE/ENGINE ROOM,FRIDAY,01:30 - 03:00
SMOOTH SAILORS,http://SMOOTHSAILORS.CO.UK,BREAD AND ROSES,THURSDAY,00:00 - 01:00
SMOOTH SAILORS,http://SMOOTHSAILORS.CO.UK,BREAD AND ROSES,FRIDAY,00:00 - 01:00
SNOOTY FOXES (FOXY STILT WALKABOUT),https://www.duosu.co.uk/,GREENPEACE,WEDNESDAY,15:00 - 16:00
SNOOTY FOXES' STILTS WALKABOUT,https://www.duosu.co.uk/,GREENPEACE,FRIDAY,17:00 - 18:30
SNOOTY FOXES' STILTS WALKABOUT,https://www.duosu.co.uk/,GREENPEACE,SATURDAY,16:30 - 17:30
SNØW,,SPACEPORT,SUNDAY,19:55 - 20:55
SOLANGE,http://www.solangemusic.com/,WEST HOLTS STAGE,SATURDAY,20:30 - 21:30
SOLAR & GALEN,,GENOSYS,SATURDAY,22:30 - 00:00
SOLARDO,,WOW!,THURSDAY,01:00 - 02:00
SOLARDO,http://www.solardo.net,BEZ'S FLYING BUS,FRIDAY,02:30 - 04:00
SOLARDO,,THE GAS TOWER,THURSDAY,05:00 - 06:00
SOLOUD,,S.H.I.TV (SHANGRI-HELL INTERNATIONAL TV),FRIDAY,02:45 - 03:30
SON YAMBU (ACOUSTIC),http://www.sonyambu.com,GLASTO LATINO,WEDNESDAY,21:00 - 22:00
SON YAMBU,http://www.sonyambu.com,GLASTO LATINO,THURSDAY,22:00 - 23:45
SONGHOY BLUES,http://songhoyblues.com/,THE PARK STAGE,SATURDAY,19:45 - 21:00
SONWAH,,LONDON UNDERGROUND,SUNDAY,03:30 - 05:00
SOPHIA THAKUR,http://www.youtube.com/sophiathakur,RUMSHACK,THURSDAY,20:40 - 21:00
SOPHIE ELLIS-BEXTOR,http://sophieellisbextor.net,AVALON STAGE,FRIDAY,20:05 - 21:05
SOUL HABITAT,http://soulhabit.at/,NYC DOWNLOW,SUNDAY,23:15 - 00:25
SOUL HOLE,,THE MEAT RACK,SUNDAY,22:00 - 23:30
SOUL STEW,,THE SPIKE,SUNDAY,22:30 - 23:30
SOUND FAMILIAR MUSIC QUIZ,http://www.soundsfamiliarmusicquiz.com/,WILLIAM'S GREEN,SUNDAY,12:00 - 13:40
SOUND OF THE SIRENS,http://www.soundofthesirens.net,AVALON STAGE,SUNDAY,12:40 - 13:35
"SOUNDCLASH! 
 24HR GARAGE GIRLS, MIKEY B X MC KIE X MC VAPOR 
 VS 
 HEARTLESS CREW
 HOSTED BY MISTAJAM",,CLASH,FRIDAY,01:00 - 03:00
"SOUNDCLASH! 
 BORN ON ROAD, RODNEY P & SKIBADEE 
 VS 
 SHADOW DEMON COALITION: VOLTAGE, BASSMAN, TRIGGA, SPYDA, SHAYDEE … HOSTED BY BOOGALOO DEE",,CLASH,SATURDAY,01:00 - 03:00
"SOUNDCLASH! 
 THE NEXTMEN VS ASKILLZ",,CLASH,THURSDAY,01:00 - 02:30
SOUTH LONDON ALL SKAS,,TOAD HALL,FRIDAY,01:30 - 02:30
SPACE DIMENSION CONTROLLER,https://soundcloud.com/spacedimensioncontroller,THE BEAT HOTEL,SATURDAY,20:00 - 21:30
SPEAK AND SPELL,,WILLIAM'S GREEN,SATURDAY,11:00 - 11:40
SPECIAL GUEST,,GREENPEACE/ENGINE ROOM,SUNDAY,12:00 - 13:00
SPECIAL GUEST DJ,,GREENPEACE/ENGINE ROOM,FRIDAY,00:30 - 01:30
SPECIAL GUEST DJ,,GREENPEACE/ENGINE ROOM,SATURDAY,00:30 - 00:00
SPECIAL GUEST,,GREENPEACE/ENGINE ROOM,SUNDAY,14:30 - 15:15
SPENCER JONES IS THE HERBERT,,CABARET,FRIDAY,13:15 - 13:35
SPENCER JONES IS THE HERBERT,,CABARET,SATURDAY,16:10 - 16:30
SQUARETAILS,https://thesquaretails.bandcamp.com/,SMALL WORLD STAGE,SUNDAY,18:45 - 19:45
STABLES,http://www.stablesmusic.com,AVALON CAFÉ STAGE,FRIDAY,16:30 - 17:15
STABLES,,AVALON CAFÉ STAGE,SATURDAY,14:30 - 15:15
STALKER ( PG ),https://www.youtube.com/watch?v=YuOnfQd-aTw,CINERAMAGEDDON,SATURDAY,02:00 - 04:45
STANTON WARRIORS,http://www.stantonwarriors.com,SPACEPORT,FRIDAY,00:15 - 01:45
STANTON WARRIORS,,THE TEMPLE,FRIDAY,22:00 - 23:00
STAR:ONE,,RUMSHACK,SATURDAY,03:00 - 04:00
STARKIDZ,,KIDZFIELD BIG TOP,FRIDAY,11:50 - 12:10
STARKIDZ,,KIDZFIELD BIG TOP,SATURDAY,17:45 - 18:10
STARKIDZ,,KIDZFIELD BIG TOP,SUNDAY,14:15 - 14:25
STATE OF UNDRESS,http://www.stateofundress.com/index.php,TOAD HALL,SUNDAY,16:00 - 16:50
STATHIS,,THE MEAT RACK,FRIDAY,22:00 - 00:00
STATUS QUO - AQUOSTIC,http://statusquo.co.uk/aquostic/aquostic1.html#.WR7r3OvyuUk,ACOUSTIC STAGE,FRIDAY,21:30 - 23:00
STAY HUNGRY,,CN BANDSTAND,WEDNESDAY,13:00 - 13:45
STAY HUNGRY,,CN BANDSTAND,SATURDAY,14:00 - 14:30
STE ROBERTS & TOM DEMAC (B2B),https://www.facebook.com/hypercolourUK,JAGZ'S ACID LOUNGE,FRIDAY,23:30 - 02:00
STEFFI & VIRGINIA,,GENOSYS,SATURDAY,04:00 - 06:00
STEPHEN FROST IMPRO ALLSTARS,,THE ASTROLABE THEATRE,FRIDAY,14:20 - 15:20
STEPHEN FROST IMPRO ALLSTARS,,THE ASTROLABE THEATRE,SATURDAY,14:30 - 15:30
STEPHEN K AMOS,,CABARET,FRIDAY,22:10 - 22:40
STEPHEN K AMOS,,CABARET,SATURDAY,00:22 - 00:52
STEVE BEDLAM & FRIENDS,,RUMSHACK,SATURDAY,04:00 - 06:00
STEVE DAVIS & KAVUS TORABI,,GREENPEACE/ENGINE ROOM,SATURDAY,16:45 - 18:45
STEVE DAVIS & KAVUS TORABI,,THE SPIKE,FRIDAY,00:00 - 02:50
STEVE HARLEY & COCKNEY REBEL,http://www.steveharley.com,AVALON STAGE,SATURDAY,21:40 - 22:45
STEVE IGNORANT'S SLICE OF LIFE,http://www.steveignorant.com/,EARACHE EXPRESS,FRIDAY,22:00 - 22:45
STEVE KNIGHTLEY & TOM ROBINSON,,CROISSANT NEUF,FRIDAY,14:30 - 15:30
STEVE KNIGHTLEY,http://HTTP://WWW.STEVEKNIGHTLEY.CO.UK/,TOAD HALL,SATURDAY,21:00 - 21:45
STEVE MILLS,,CIRCUS CENTRAL,FRIDAY,15:20 - 15:50
STEVE MILLS,,CIRCUS CENTRAL,SATURDAY,15:20 - 15:50
STEVE MILLS,,CIRCUS CENTRAL,SUNDAY,15:20 - 15:50
STEVE MILLS,,A LITTLE MORE SENSATION,FRIDAY,12:10 - 12:40
STEVE MILLS,,A LITTLE MORE SENSATION,SATURDAY,12:10 - 12:40
STEVE MILLS,,A LITTLE MORE SENSATION,SUNDAY,12:10 - 12:40
STEVE NALEPA,,THE GAS TOWER,SATURDAY,22:00 - 23:00
STEVIE P ENSEMBLE,http://www.reverbnation.com/steviepotier,SMALL WORLD STAGE,SUNDAY,13:15 - 14:15
STIVS,,SALON CAROUSEL,SATURDAY,05:00 - 06:00
STONE FOUNDATION,http://www.stonefoundation.co.uk,ACOUSTIC STAGE,SATURDAY,14:30 - 15:10
"STONEBRIDGE BIRTHDAY 10TH BIRTHDAY PARTY WITH RAF DADDY, PETE FOWLER, HEAVENLY JUKEBOX, ZANE CUNNINGHAM, BECCA MCKENZIE, SOPHIE GREEN + HOSTED BY BENJAMIN D",,STONEBRIDGE BAR,THURSDAY,21:00 - 22:30
STORMZY,https://stormzy.com/,OTHER STAGE,SATURDAY,20:30 - 21:30
STRANGELINGS - BRENTFORD ROBOTICS,,GLEBELAND,FRIDAY,14:00 - 17:00
STRANGELINGS - BRENTFORD ROBOTICS,,GLEBELAND,SATURDAY,14:00 - 17:00
STRANGELINGS - BRENTFORD ROBOTICS,,GLEBELAND,SUNDAY,14:00 - 17:00
STREETGAMES UK,,CIRCUS FIELD,WEDNESDAY,16:00 - 21:00
STRONG ASIAN MOTHERS,http://www.strongasianmothers.com/,PUSSY PARLURE,FRIDAY,16:30 - 17:30
STUART GOLDSMITH,,CABARET,SUNDAY,17:55 - 18:25
STUART WILKINSON,http://www.mrwhompy.co.uk,GLADE LOUNGE,SUNDAY,22:40 - 23:55
STYLUS,https://soundcloud.com/marcstylus,S.H.I.TV (SHANGRI-HELL INTERNATIONAL TV),SUNDAY,02:45 - 03:30
SUB:SYSTEM FEAT NATTY SPEAKS,http://www.lyrixorganix.co.uk,RUMSHACK,THURSDAY,01:00 - 02:00
SUBCULTURE SAGE (LIVE),,THE BLUES,SATURDAY,16:00 - 16:30
SUNDARA KARMA,https://www.sundara-karma.co.uk/,JOHN PEEL STAGE,SUNDAY,11:50 - 12:30
SUPERSONIC INTROED BY NOEL GALLAGHER,http://supersonic-movie.com/,WILLIAM'S GREEN,FRIDAY,21:00 - 23:10
SUPRISE GUEST TBA,,THE TRUTH STAGE,SATURDAY,03:50 - 04:50
SURPRISE GUEST TBA,,THE TRUTH STAGE,SUNDAY,22:30 - 23:30
SUSIE-BLUE,http://HTTP://SUSIEBLUEOFFICIAL.WIXSITE.COM/SUSIEBLUE,BREAD AND ROSES,THURSDAY,20:00 - 21:00
SUSIE-BLUE,http://HTTP://SUSIEBLUEOFFICIAL.WIXSITE.COM/SUSIEBLUE,BREAD AND ROSES,SUNDAY,19:00 - 20:00
SUSTAINABILITY IN THE STARS,https://www.the-ies.org/about_us/dr-iain-hossack,SPEAKERS FORUM,SUNDAY,10:00 - 10:55
SWAMP DONKEY OR MAL WEBB,,THE FLIX,THURSDAY,21:00 - 22:00
SWING BOATS,,GLEBELAND,THURSDAY,12:00 - 18:00
SWING BOATS,,GLEBELAND,FRIDAY,11:00 - 19:00
SWING BOATS,,GLEBELAND,SATURDAY,11:00 - 19:00
SWING BOATS,,GLEBELAND,SUNDAY,11:00 - 19:00
SYD ARTHUR,http://sydarthur.co.uk/,WILLIAM'S GREEN,FRIDAY,18:00 - 18:40
SYLVIA PAVONE,,CIRCUS BIG TOP,FRIDAY,00:21 - 00:28
SYLVIA PAVONE,,CIRCUS BIG TOP,FRIDAY,22:46 - 22:53
SYLVIA PAVONE,,CIRCUS BIG TOP,SATURDAY,00:21 - 00:28
SYLVIA PAVONE,,CIRCUS BIG TOP,SATURDAY,23:07 - 23:14
SYLVIA PAVONE,,CIRCUS BIG TOP,SUNDAY,23:04 - 23:11
SYLVIA PAVONE,,CIRCUS BIG TOP,SUNDAY,22:05 - 22:12
SYMPTOM,,BEZ'S FLYING BUS,FRIDAY,20:00 - 20:45
SYMPTOM,,BEZ'S FLYING BUS,SUNDAY,17:45 - 18:45
SYSTEM 7,http://www.a-wave.com/system7,GLADE,SUNDAY,22:30 - 00:00
SYSTEM2,,GENOSYS,SATURDAY,18:00 - 19:30
T. WILLAMS,,THE BLUES,SUNDAY,17:00 - 18:30
TALISMAN,,GULLY,SUNDAY,17:45 - 18:45
TALK SHOW GHOST,,SMALL WORLD STAGE,FRIDAY,12:00 - 13:00
TALL HEIGHTS,http://www.tallheights.com,CROISSANT NEUF,SUNDAY,16:00 - 17:00
TAMER NAFAR,http://www.damrap.com/,PUSSY PARLURE,SATURDAY,22:00 - 23:00
TANIA EDWARDS,,CABARET,FRIDAY,00:45 - 01:15
TANIA EDWARDS,,CABARET,SUNDAY,12:10 - 12:40
TANKUS THE HENGE,http://www.midnightmango.co.uk/tankus-the-henge,AVALON CAFÉ STAGE,THURSDAY,17:00 - 17:45
TANKUS THE HENGE,http://tankusthehenge.com/,THE BANDSTAND,SATURDAY,20:40 - 21:40
TANKUS THE HENGE,http://tankusthehenge.com/,S.H.I.TV (SHANGRI-HELL INTERNATIONAL TV),WEDNESDAY,22:00 - 23:00
TANTRUM DESIRE,,THE TEMPLE,SATURDAY,23:30 - 00:30
TAPE ROCK,,GREENPEACE/ENGINE ROOM,FRIDAY,23:30 - 00:30
TASH LC,http://HTTPS://SOUNDCLOUD.COM/TASH-LC,VILLAGE INN,THURSDAY,19:00 - 21:00
TASH LC,,LONDON UNDERGROUND,WEDNESDAY,21:30 - 23:00
TASTY LOPEZ,,LONDON UNDERGROUND,WEDNESDAY,23:00 - 00:00
TATTY MODERN,http://HTTP://www.melsheppard.co.uk,GLEBELAND,WEDNESDAY,00:00 - TBA
TATTY MODERN,http://HTTP://www.melsheppard.co.uk,GLEBELAND,THURSDAY,00:00 - TBA
TATTY MODERN,http://HTTP://www.melsheppard.co.uk,GLEBELAND,FRIDAY,00:00 - TBA
TATTY MODERN,http://HTTP://www.melsheppard.co.uk,GLEBELAND,SATURDAY,00:00 - TBA
TATTY MODERN,http://HTTP://www.melsheppard.co.uk,GLEBELAND,SUNDAY,00:00 - TBA
TAYO PRESENTS CARRY ONYEABOR,https://twitter.com/DJTayo,THE BEAT HOTEL,SATURDAY,14:00 - 15:30
TBA,,THE PARK STAGE,FRIDAY,19:30 - 20:30
TBA,,DELUXE DINER,SATURDAY,20:00 - 22:00
TBA,,TOAD HALL,THURSDAY,01:30 - 02:30
TBA,,CROISSANT NEUF,SATURDAY,17:00 - 18:00
TBA,,CROISSANT NEUF,SUNDAY,19:00 - 20:00
TBA,,AVALON STAGE,FRIDAY,15:40 - 16:40
TBA,,THE GATEWAY,FRIDAY,14:15 - 14:35
TBA,,THE GATEWAY,FRIDAY,13:55 - 14:10
