title,url,stage,day,time
KIKO BUN,http://kikobun.com/,GULLY,SATURDAY,18:30 - 19:30
KIMBERLEY NEWELL,,BEZ'S FLYING BUS,FRIDAY,19:15 - 20:00
KING EIDER,http://www.kingeider.co.uk,AVALON STAGE,SATURDAY,11:30 - 12:20
KING EIDER,http://www.kingeider.co.uk,AVALON CAFÉ STAGE,THURSDAY,12:00 - 12:45
KING KURT,,BEZ'S FLYING BUS,SUNDAY,22:15 - 23:30
KIOKO,,BBC INTRODUCING,FRIDAY,18:15 - 18:40
KIOKO,https://soundcloud.com/kiokomusicuk,BIMBLE INN,SATURDAY,18:00 - 19:00
KOJEY RADICAL,http://www.andtheartist.com/,THE RUM SHACK,THURSDAY,22:15 - 23:00
KOVACS,http://www.kovacsmusic.com/,PUSSY PARLURE,THURSDAY,02:00 - 03:00
KOWTON,,WOW!,FRIDAY,02:00 - 03:00
KT TUNSTALL,http://www.kttunstall.com,AVALON STAGE,SUNDAY,21:20 - 22:20
KUNG FU PANDA 3,http://www.glastonburyfestivals.co.uk/areas/pilton-palais-cinema/,PILTON PALAIS CINEMA,THURSDAY,13:00 - 14:35
KURT VILE,http://www.kurtvile.com/,THE PARK STAGE,SATURDAY,17:00 - 18:00
KURUPT FM,,SONIC,FRIDAY,22:30 - 23:45
KWABS,http://www.kwabsmusic.com/,THE PARK STAGE,SUNDAY,16:30 - 17:30
LADY CHANN,,SALON CAROUSEL,SATURDAY,01:00 - 02:00
LADY LESHURR,http://www.lyeah.co.uk/,THE PARK STAGE,SATURDAY,14:10 - 15:00
LADY LESHURR,http://www.lyeah.co.uk/,SONIC,FRIDAY,20:15 - 21:15
LADY LOX,,SALON CAROUSEL,SUNDAY,22:00 - 23:00
LADY LYKEZ,https://www.facebook.com/LadyLykezArtist/,THE BLUES,SATURDAY,19:00 - 20:00
LADY SANITY,,WEST HOLTS BAR,THURSDAY,17:30 - 18:00
LADY SANITY,https://www.facebook.com/OfficialSanity,THE BLUES,SATURDAY,15:00 - 16:00
LADY SANITY,http://www.facebook.com/officialsanity,THE RABBIT HOLE,THURSDAY,15:00 - 15:30
LAGASTA,,THE MEAT RACK,FRIDAY,22:00 - 00:00
LAND OF THE GIANTS,,THE GATEWAY,THURSDAY,18:00 - 19:00
LAND OF THE GIANTS,,THE GATEWAY,FRIDAY,10:30 - 11:00
LAND OF THE GIANTS,,THE GATEWAY,SATURDAY,10:30 - 11:00
LAND OF THE GIANTS,,THE GATEWAY,SUNDAY,10:30 - 11:00
LAND OF THE GIANTS,http://www.landofthegiantsmusic.co.uk,BREAD AND ROSES,THURSDAY,21:00 - 21:45
LAND OF THE GIANTS,http://www.landofthegiantsmusic.co.uk,BREAD AND ROSES,SUNDAY,23:00 - 00:00
LARKIN POE,http://www.larkinpoe.com,AVALON STAGE,SATURDAY,18:45 - 19:45
LAURA ISELEY,,CROISSANT NEUF BANDSTAND,FRIDAY,11:30 - 12:00
LAURA JONES,https://www.soundcloud.com/laurajones,THE SPACEPORT,THURSDAY,23:00 - 01:00
LAURA MVULA,http://www.lauramvula.com/,PYRAMID STAGE,SUNDAY,14:30 - 15:15
LAURENCE AND THE MACHINE,,WALKABOUTS,FRIDAY,15:15 - 15:05
LAURENCE AND THE MACHINE,,WALKABOUTS,FRIDAY,11:05 - 11:35
LAURENCE AND THE MACHINE,,WALKABOUTS,SATURDAY,15:15 - 15:05
LAURENCE AND THE MACHINE,,WALKABOUTS,SATURDAY,11:05 - 11:35
LAURENCE AND THE MACHINE,,WALKABOUTS,SUNDAY,15:15 - 15:05
LAURENCE AND THE MACHINE,,WALKABOUTS,SUNDAY,11:05 - 11:35
LAZLO LEGEZER,,THE RUM SHACK,FRIDAY,05:00 - 06:00
LAZLO LEGEZER,,THE TEMPLE,THURSDAY,21:00 - 22:00
LAZY HABITS,http://lazyhabits.com/,SHITV,SATURDAY,02:45 - 03:30
LCD SOUNDSYSTEM,http://lcdsoundsystem.com/main/,OTHER STAGE,SUNDAY,21:45 - 23:15
LEE FORSYTH GRIFFITHS WITH BENJI TRANTER,http://lee-griffiths.co.uk/,TOAD HALL,SUNDAY,23:00 - 23:40
LEE SCRATCH PERRY,http://www.lee-perry.com/,GULLY,SATURDAY,23:00 - 00:30
LEGENDARY LYNN - HEARTS,,WALKABOUTS,FRIDAY,16:15 - 17:00
LEGENDARY LYNN - HEARTS,,WALKABOUTS,FRIDAY,13:50 - 14:35
LEGENDARY LYNN - HEARTS,,WALKABOUTS,SATURDAY,16:15 - 17:00
LEGENDARY LYNN - HEARTS,,WALKABOUTS,SATURDAY,13:50 - 14:35
LEGENDARY LYNN - HEARTS,,WALKABOUTS,SUNDAY,16:15 - 17:00
LEGENDARY LYNN - HEARTS,,WALKABOUTS,SUNDAY,13:50 - 14:35
LEGENDARY LYNN - MERPEOPLE,,WALKABOUTS,FRIDAY,16:15 - 17:00
LEGENDARY LYNN - MERPEOPLE,,WALKABOUTS,FRIDAY,13:50 - 14:35
LEGENDARY LYNN - MERPEOPLE,,WALKABOUTS,SATURDAY,16:15 - 17:00
LEGENDARY LYNN - MERPEOPLE,,WALKABOUTS,SATURDAY,13:50 - 14:35
LEGENDARY LYNN - MERPEOPLE,,WALKABOUTS,SUNDAY,16:15 - 17:00
LEGENDARY LYNN - MERPEOPLE,,WALKABOUTS,SUNDAY,13:50 - 14:35
LEKAN BABALOLA SACRED FUNK PROJECT,,AVALON CAFÉ STAGE,FRIDAY,13:30 - 14:15
LEKAN BABALOLA SACRED FUNK PROJECT,,AVALON CAFÉ STAGE,SATURDAY,22:30 - 23:30
LEKIDDO - LORD OF THE LOBSTERS!,http://www.lekiddo.com,THE SUMMER HOUSE,FRIDAY,13:40 - 14:10
LEKIDDO - LORD OF THE LOBSTERS!,http://www.lekiddo.com,THE SUMMER HOUSE,SATURDAY,13:40 - 14:10
LEKIDDO - LORD OF THE LOBSTERS!,http://www.lekiddo.com,THE SUMMER HOUSE,SUNDAY,13:40 - 14:10
LEKIDDO - LORD OF THE LOBSTERS!,,THE GATEWAY,THURSDAY,13:10 - 13:40
LEKIDDO - LORD OF THE LOBSTERS!,https://www.facebook.com/lekiddolordofthelobsters,A LITTLE MORE SENSATION,FRIDAY,18:45 - 19:15
LEKIDDO - LORD OF THE LOBSTERS!,https://www.facebook.com/lekiddolordofthelobsters,A LITTLE MORE SENSATION,SATURDAY,18:45 - 19:15
LEKIDDO - LORD OF THE LOBSTERS!,http://www.lekiddo.com,THE RABBIT HOLE,THURSDAY,21:00 - 21:30
LEKIDDO - LORD OF THE LOBSTERS!,http://www.lekiddo.com,BIMBLE INN,FRIDAY,21:15 - 21:45
LEKIDDO - LORD OF THE LOBSTERS,http://www.Lekiddo.com,AVALON CAFÉ STAGE,SUNDAY,18:30 - 19:15
LEMMY ASHTON,,STONEBRIDGE BAR,SATURDAY,21:00 - 23:00
LES ENFANTS TERRIBLES,,THE SUMMER HOUSE,FRIDAY,12:00 - 12:35
LES ENFANTS TERRIBLES,,THE SUMMER HOUSE,SATURDAY,12:00 - 12:35
LES ENFANTS TERRIBLES,,THE SUMMER HOUSE,SUNDAY,12:00 - 12:35
LEVEL UP HUMAN,http://leveluphuman.com,THE ASTROLABE THEATRE,SUNDAY,15:30 - 16:30
LEVELZ,,WOW!,SATURDAY,19:00 - 20:00
LEVELZ,,SALON CAROUSEL,THURSDAY,20:00 - 21:00
LEWIS & LEIGH,http://www.lewisandleigh.com/,ACOUSTIC STAGE,SATURDAY,13:35 - 14:15
LEWIS BOOTLE,http://www.lewisbootle.co.uk/,MANDALA STAGE,THURSDAY,17:00 - 18:00
LEWISHAM AND GREENWICH NHS CHOIR,http://www.nhschoir.com/,PYRAMID STAGE,SATURDAY,11:30 - 12:00
LIFE DRAWING. ALL MATERIALS PROVIDED.,,LOS ARTISTAS BOHEMIOS,THURSDAY,21:00 - 23:00
LILY ALLEN (DJ SET),,JAGZ'S ACID LOUNGE,FRIDAY,02:00 - 04:00
LION BABE,http://lionbabe.com/,SONIC,SATURDAY,14:50 - 15:20
LIONSTAR SOUNDZ,http://www.lionstarmusic.com/,THE BLUES,FRIDAY,13:30 - 15:00
LIQUID ROSS,,GLADE LOUNGE,SUNDAY,20:30 - 22:15
LISA LAMBE,,SMALL WORLD STAGE,FRIDAY,13:15 - 14:15
LITTLE HOURS,,AVALON CAFÉ STAGE,SATURDAY,11:30 - 12:15
LITTLE SIMZ,http://littlesimz.co/,WEST HOLTS STAGE,SATURDAY,14:30 - 15:30
LITTLE UNSAID,,SMALL WORLD STAGE,SATURDAY,17:15 - 18:15
LIVE BAND,,WILLIAM'S GREEN,THURSDAY,22:00 - 22:40
LIVE BAND,,WILLIAM'S GREEN,THURSDAY,21:00 - 21:40
LIVERPOOL SCHOOL OF CANTONESE KUNG FU,,CIRCUS CENTRAL,FRIDAY,10:20 - 10:40
LIVERPOOL SCHOOL OF CANTONESE KUNG FU,,CIRCUS CENTRAL,SATURDAY,10:20 - 10:40
LIVERPOOL SCHOOL OF CANTONESE KUNG FU,,CIRCUS CENTRAL,SUNDAY,10:20 - 10:40
LIVERPOOL SCHOOL OF CANTONESE KUNG FU,,THE PAVEMENT,FRIDAY,10:00 - 10:10
LIVERPOOL SCHOOL OF CANTONESE KUNG FU,,THE PAVEMENT,SATURDAY,10:00 - 10:10
LIVERPOOL SCHOOL OF CANTONESE KUNG FU,,THE PAVEMENT,SUNDAY,10:00 - 10:10
LIVERPOOL SCHOOL OF CANTONESE KUNG FU,,WALKABOUTS,FRIDAY,15:00 - 15:40
LIVERPOOL SCHOOL OF CANTONESE KUNG FU,,WALKABOUTS,FRIDAY,11:00 - 11:40
LIVERPOOL SCHOOL OF CANTONESE KUNG FU,,WALKABOUTS,SATURDAY,15:00 - 15:40
LIVERPOOL SCHOOL OF CANTONESE KUNG FU,,WALKABOUTS,SATURDAY,11:00 - 11:40
LIVERPOOL SCHOOL OF CANTONESE KUNG FU,,WALKABOUTS,SUNDAY,15:00 - 15:40
LIVERPOOL SCHOOL OF CANTONESE KUNG FU,,WALKABOUTS,SUNDAY,11:00 - 11:40
LMK,,LONDON UNDERGROUND,SUNDAY,23:30 - 01:00
LOADSTAR,,THE CAVE,SUNDAY,02:00 - 03:00
LOGY,http://www.logyonfire.com,CIRCUS CENTRAL,FRIDAY,17:05 - 17:35
LOGY,http://www.logyonfire.com,CIRCUS CENTRAL,SATURDAY,17:05 - 17:35
LOGY,http://www.logyonfire.com,CIRCUS CENTRAL,SUNDAY,17:05 - 17:35
LOGY,http://www.logyonfire.com,THE PAVEMENT,FRIDAY,18:55 - 19:25
LOGY,http://www.logyonfire.com,THE PAVEMENT,SATURDAY,18:55 - 19:25
LOGY,http://www.logyonfire.com,THE PAVEMENT,SUNDAY,18:55 - 19:25
LONGY,,BREAD AND ROSES,THURSDAY,20:00 - 20:45
LONLEY SCHIZOPHRENIC,,BIMBLE INN,THURSDAY,13:30 - 13:45
LOONALOOP,,TOAD HALL,SUNDAY,01:30 - 02:30
LOONALOOP,,SMALL WORLD STAGE,THURSDAY,20:15 - 21:30
LORKIN O'REILLY,http://www.lorkinoreillymusic.com,THE RABBIT HOLE,SATURDAY,14:00 - 14:30
LOS DE ABAJO ( MEXICO),http://www.koeterhai.de/losdeabajo,HELL STAGE,SUNDAY,01:25 - 02:15
LOS EXCENTRICOS,http://losexcentricos.com/index.php/en/,THE ASTROLABE THEATRE,FRIDAY,17:55 - 19:05
LOS EXCENTRICOS,http://losexcentricos.com/index.php/en/,THE ASTROLABE THEATRE,SATURDAY,17:55 - 19:05
LOS EXCENTRICOS,http://losexcentricos.com/index.php/en/,THE ASTROLABE THEATRE,SUNDAY,17:55 - 19:05
LOST IN MUSIC,,THE SPACEPORT,THURSDAY,12:00 - 14:00
LOUIS BIGGS (BRIEFS),http://briefsfactory.com/,MAVERICKS,FRIDAY,02:20 - 02:30
LOUIS BIGGS (BRIEFS),http://briefsfactory.com/,MAVERICKS,SATURDAY,02:00 - 02:10
LOUIS BIGGS (BRIEFS),http://briefsfactory.com/,MAVERICKS,SUNDAY,02:00 - 02:10
LOUISE HART,http://www.louhart.co.uk,CROONER'S CORNER,WEDNESDAY,15:45 - 16:30
LOUISE HART,http://www.louhart.co.uk,CROONER'S CORNER,THURSDAY,13:50 - 14:35
LOUISE HART,http://www.louhart.co.uk,CROONER'S CORNER,FRIDAY,13:20 - 14:05
LOUISE HART,http://www.louhart.co.uk,CROONER'S CORNER,SUNDAY,14:45 - 15:30
LOUNGE CAT IDEALS,https://soundcloud.com/lounge-cat-ideals,GULLY,SATURDAY,12:30 - 13:30
LOVE & THE DAISY PETALS,,SMALL WORLD STAGE,WEDNESDAY,14:00 - 14:45
LOVE SUNDAY DJ'S,https://soundcloud.com/lovesundays,THE RABBIT HOLE,SUNDAY,16:45 - 17:15
LOVE SUNDAY DJ'S,https://soundcloud.com/lovesundays,THE RABBIT HOLE,SUNDAY,15:30 - 16:00
LOVE SUNDAY DJ'S,https://soundcloud.com/lovesundays,THE RABBIT HOLE,SUNDAY,14:30 - 15:00
LOVE SUNDAY DJ'S,https://soundcloud.com/lovesundays,THE RABBIT HOLE,SUNDAY,13:30 - 14:00
LOVE SUNDAY DJ'S,https://soundcloud.com/lovesundays,THE RABBIT HOLE,SUNDAY,12:30 - 13:00
LOVECRIMES : CHRISTOPHE (FUTUREBOOGIE),https://soundcloud.com/search?q=christophe%20futureboogie,LOVEBULLETS HQ STAR 64,FRIDAY,17:00 - 18:30
LOVECRIMES : ITCHY RICH B2B WAIFS AND STRAYS,https://soundcloud.com/waifs_strays,LOVEBULLETS HQ STAR 64,FRIDAY,20:00 - 21:30
LOVECRIMES : MAXXI SOUNDSYSTEM,https://soundcloud.com/maxxisoundsystem,LOVEBULLETS HQ STAR 64,FRIDAY,21:30 - 22:30
LOVECRIMES : TIMMY P,,LOVEBULLETS HQ STAR 64,FRIDAY,18:30 - 20:00
LOVING VINCENT,http://www.glastonburyfestivals.co.uk/areas/pilton-palais-cinema/,PILTON PALAIS CINEMA,FRIDAY,18:00 - 21:00
LOVING VINCENT,http://www.glastonburyfestivals.co.uk/areas/pilton-palais-cinema/,PILTON PALAIS CINEMA,SATURDAY,18:30 - 21:00
LOYD GROSSMAN & THE NEW FORBIDDEN,http://www.thenewforbidden.com,AVALON CAFÉ STAGE,THURSDAY,20:30 - 21:30
LOZ BECAUSE,,THE SUMMER HOUSE,SATURDAY,19:00 - 19:05
LOZ BECAUSE,,THE SUMMER HOUSE,SUNDAY,19:00 - 19:05
LOZ BECAUSE,,CABARET,FRIDAY,17:35 - 17:40
LUCAS,http://www.djlucasobrien.com,GLADE LOUNGE,SUNDAY,22:15 - 00:00
LUCINDA (DJ),,THE RUM SHACK,SUNDAY,04:00 - 05:00
LUCY COOKE,,FREE UNIVERSITY OF GLASTONBURY,SATURDAY,15:00 - 15:45
LUCY LEE,,SALON CAROUSEL,SATURDAY,22:00 - 23:00
LUKE HOWARD,,NYC DOWNLOW,SUNDAY,03:30 - 05:00
LUKE SOLOMON & ROB MELLO,,NYC DOWNLOW,THURSDAY,20:00 - 21:30
LUKE STEREO,https://www.soundcloud.com/lukestereo,THE SPACEPORT,SATURDAY,13:00 - 14:30
LUKE WRIGHT,,CABARET,SATURDAY,20:10 - 20:40
LUKE WRIGHT,http://www.lukewright.co.uk,POETRY&WORDS,SATURDAY,16:05 - 16:35
LUNAR CLUB CONSPIRACY FORUM,,MANDALA STAGE,SATURDAY,21:00 - 22:00
LUSH LADYBIRDS,,WALKABOUTS,FRIDAY,16:05 - 17:05
LUSH LADYBIRDS,,WALKABOUTS,FRIDAY,13:10 - 14:10
LUSH LADYBIRDS,,WALKABOUTS,SATURDAY,16:05 - 17:05
LUSH LADYBIRDS,,WALKABOUTS,SATURDAY,13:10 - 14:10
LUSH LADYBIRDS,,WALKABOUTS,SUNDAY,16:05 - 17:05
LUSH LADYBIRDS,,WALKABOUTS,SUNDAY,13:10 - 14:10
LYN ROUTLEDGE,,CIRCUS BIG TOP,FRIDAY,11:50 - 11:56
LYN ROUTLEDGE,,CIRCUS BIG TOP,SATURDAY,14:07 - 14:13
LYNDSEY & PEACHES,,JAGZ'S ACID LOUNGE,THURSDAY,20:00 - 23:00
LYRIX ORGANIX (DJ),http://www.lyrixorganix.co.uk,THE RUM SHACK,THURSDAY,21:45 - 22:15
LYRIX ORGANIX (DJ),,THE RUM SHACK,SATURDAY,01:00 - 01:30
LYRIX ORGANIX (DJ),,THE RUM SHACK,SATURDAY,23:35 - 00:00
LYRIX ORGANIX SUB:SYSTEM FEAT NATTY SPEAKS (DJ),http://www.lyrixorganix.co.uk,THE RUM SHACK,SUNDAY,02:00 - 03:00
LYZA,http://www.lyzajane.com,THE RABBIT HOLE,FRIDAY,12:00 - 12:30
LÅPSLEY,http://musiclapsley.com/,JOHN PEEL STAGE,SATURDAY,15:10 - 16:10
M83,http://ilovem83.com/,JOHN PEEL STAGE,SATURDAY,22:30 - 23:45
MABEL,,PUSSY PARLURE,FRIDAY,21:10 - 21:40
MAC DEMARCO,http://www.mac-demarco.com/,JOHN PEEL STAGE,SUNDAY,20:30 - 21:30
MACEO PLEX,,THE BLUES,FRIDAY,01:30 - 03:00
MACEO PLEX,https://www.facebook.com/MaceoPlex/,THE BEAT HOTEL,FRIDAY,23:30 - 01:00
MACOUSTIC,,BIMBLE INN,SATURDAY,15:30 - 16:15
MACPHERSON FABRIC LIVE,https://www.mixcloud.com/malcolm...macpherson/macpherson-fabriclive-21-08-201…,HEAVEN ARENA,FRIDAY,20:00 - 21:00
MAD APPLE CIRCUS,,THE GATEWAY,THURSDAY,13:45 - 14:15
MAD APPLE CIRCUS,,THE GATEWAY,FRIDAY,12:00 - 12:30
MAD APPLE CIRCUS,,THE GATEWAY,SATURDAY,12:00 - 12:30
MAD APPLE CIRCUS,,THE GATEWAY,SUNDAY,12:00 - 12:30
MAD APPLE CIRCUS,http://www.madapplecircus.com,BIMBLE INN,SATURDAY,19:45 - 20:45
MAD DOG MCREA,,CROISSANT NEUF,SUNDAY,19:00 - 20:00
MADAM BONBON AND NOBBY,,WALKABOUTS,FRIDAY,11:50 - 12:50
MADAM BONBON AND NOBBY,,WALKABOUTS,SATURDAY,11:50 - 12:50
MADAM BONBON AND NOBBY,,WALKABOUTS,SUNDAY,11:50 - 12:50
MADAME D'ORIFICIO,http://www.akustriks.com,CROONER'S CORNER,FRIDAY,16:05 - 16:50
MADAME D'ORIFICIO,http://www.akustriks.com,CROONER'S CORNER,SATURDAY,14:15 - 15:00
MADAME D'ORIFICIO,http://www.akustriks.com,CROONER'S CORNER,SUNDAY,16:20 - 17:05
MADAME D'ORIFICIO,,WALKABOUTS,FRIDAY,17:30 - 18:15
MADAME D'ORIFICIO,,WALKABOUTS,SATURDAY,17:30 - 18:15
MADAME D'ORIFICIO,,WALKABOUTS,SUNDAY,17:30 - 18:15
MADNESS,http://www.madness.co.uk/,PYRAMID STAGE,SATURDAY,16:30 - 17:30
MAFIA KISS,https://www.soundcloud.com/mafia-kiss,THE SPACEPORT,SUNDAY,18:00 - 19:00
MAGIC SINGH,http://magicsingh.com/,MAVERICKS,SATURDAY,01:30 - 01:40
MAGIC SINGH,http://magicsingh.com/,MAVERICKS,SUNDAY,01:40 - 01:50
MAGIC SINGH,,WALKABOUTS,FRIDAY,18:00 - 18:45
MAGIC SINGH,,WALKABOUTS,FRIDAY,16:45 - 17:30
MAGIC SINGH,,WALKABOUTS,SATURDAY,18:00 - 18:45
MAGIC SINGH,,WALKABOUTS,SATURDAY,16:45 - 17:30
MAGIC SINGH,,WALKABOUTS,SUNDAY,18:00 - 18:45
MAGIC SINGH,,WALKABOUTS,SUNDAY,16:45 - 17:30
MAGICAL MUSICAL BIKE,,WALKABOUTS,FRIDAY,17:50 - 18:35
MAGICAL MUSICAL BIKE,,WALKABOUTS,FRIDAY,14:15 - 15:00
MAGICAL MUSICAL BIKE,,WALKABOUTS,SATURDAY,17:50 - 18:35
MAGICAL MUSICAL BIKE,,WALKABOUTS,SATURDAY,14:15 - 15:00
MAGICAL MUSICAL BIKE,,WALKABOUTS,SUNDAY,17:50 - 18:35
MAGICAL MUSICAL BIKE,,WALKABOUTS,SUNDAY,14:15 - 15:00
MAGIQUE AFTER DARK,,CIRCUS BIG TOP,FRIDAY,23:39 - 23:59
MAGIQUE AFTER DARK,,CIRCUS BIG TOP,SATURDAY,23:48 - 00:08
MAGIQUE AFTER DARK,,CIRCUS BIG TOP,SUNDAY,22:52 - 23:12
MAHALIA,http://mahaliamusic.co.uk/,GREENPEACE STAGE,SATURDAY,16:50 - 17:20
MAHALIA,http://www.mahaliamusic.co.uk/,PUSSY PARLURE,SUNDAY,12:30 - 13:30
MAJOR UPSET,,SALON CAROUSEL,SUNDAY,21:00 - 22:00
MAL WEBB & KYLIE MORRIGAN,http://malwebb.customer.netspace.net.au/MalAndKy.html,TOAD HALL,SATURDAY,18:00 - 19:00
MAL WEBB & KYLIE MORRIGAN,,SMALL WORLD STAGE,WEDNESDAY,18:30 - 19:30
MAL WEBB & KYLIE MORRIGAN,,SMALL WORLD STAGE,THURSDAY,14:30 - 15:30
MAL WEBB,http://malwebb.customer.netspace.net.au/,MANDALA STAGE,WEDNESDAY,20:00 - 21:00
MAL WEBB,http://malwebb.customer.netspace.net.au/,MANDALA STAGE,THURSDAY,19:00 - 20:00
MALOJIAN,http://www.malojian.com,AVALON CAFÉ STAGE,FRIDAY,15:30 - 16:15
MAMA JERK & THE LADY FINGERS,https://mamajerk.bandcamp.com,BIMBLE INN,SATURDAY,00:00 - 01:00
MAMA JERK 7 THE LADY FINGERS,,SMALL WORLD STAGE,SUNDAY,23:15 - 00:30
MAMA NICE,,SMALL WORLD STAGE,THURSDAY,01:30 - 02:30
MAMADOO,,A LITTLE MORE SENSATION,THURSDAY,23:20 - 23:40
MAMADOO,,A LITTLE MORE SENSATION,THURSDAY,22:30 - 22:50
MAMADOO,,A LITTLE MORE SENSATION,FRIDAY,01:00 - 01:20
MAMADOO,,A LITTLE MORE SENSATION,FRIDAY,00:00 - 00:20
MAMADOO,,A LITTLE MORE SENSATION,SATURDAY,01:00 - 01:20
MAMADOO,,A LITTLE MORE SENSATION,SATURDAY,00:00 - 00:20
MAN & THE ECHO,http://www.manandtheecho.com/,LEFT FIELD,FRIDAY,18:00 - 19:00
MAN AND THE ECHO,http:// http://www.manandtheecho.com,THE RABBIT HOLE,SUNDAY,23:00 - 00:00
MANASSEH,,LONDON UNDERGROUND,SATURDAY,01:00 - 02:30
MANDIDEXTROUS,,SALON CAROUSEL,SUNDAY,02:00 - 03:00
MANO LE TOUGH,https://soundcloud.com/manoletough,THE BEAT HOTEL,FRIDAY,01:00 - 03:00
MARC STYLUS,http://www.copperdollar.co.uk/,COPPERDOLLAR,SATURDAY,03:30 - 06:00
MARC STYLUS,http://www.copperdollar.co.uk/,COPPERDOLLAR,SUNDAY,03:30 - 05:00
MARCUS BRIGSTOCKE'S POLICY UNIT,,CABARET,SUNDAY,11:00 - 12:00
MARCUS BRIGSTOCKE,,CABARET,FRIDAY,17:00 - 17:30
MARCUS BRIGSTOCKE,http://www.marcusbrigstocke.com,MAVERICKS,FRIDAY,TBA
MARCUS DU SAUTOY,http://www.marcusdusautoy.com/,THE ASTROLABE THEATRE,FRIDAY,14:30 - 15:20
MARCUS DU SAUTOY,http://www.marcusdusautoy.com/,THE ASTROLABE THEATRE,SATURDAY,14:30 - 15:20
MARCUS DU SAUTOY,http://www.marcusdusautoy.com/,THE ASTROLABE THEATRE,SUNDAY,14:30 - 15:20
MARCUS MCCOAN,https://www.facebook.com/marcusmccoanmusic/,MANDALA STAGE,SUNDAY,00:00 - 01:00
MARCUS MCCOAN,http://www.marcusmccoan.com/,BBC INTRODUCING,SUNDAY,12:45 - 13:10
MARCUS MCCOAN,,THE RABBIT HOLE,THURSDAY,19:30 - 20:15
MARIBOU STATE,,WOW!,SUNDAY,20:00 - 21:00
MARK RONSON & TAME IMPALA'S KEVIN PARKER,http://www.markronson.co.uk/,HELL STAGE,SATURDAY,03:00 - 04:00
MARK SIMMONS,,CABARET,SATURDAY,14:15 - 14:45
MARK SIMMONS,,CABARET,SUNDAY,12:05 - 12:35
MARK SOLUTION,,LONDON UNDERGROUND,SATURDAY,04:00 - 06:00
MARK XTC,,SALON CAROUSEL,THURSDAY,22:00 - 23:00
MARKY JAY,http://www.markyjay.com,CIRCUS CENTRAL,FRIDAY,11:50 - 12:20
MARKY JAY,http://www.markyjay.com,CIRCUS CENTRAL,SATURDAY,11:50 - 12:20
MARKY JAY,http://www.markyjay.com,CIRCUS CENTRAL,SUNDAY,11:50 - 12:20
MARKY JAY,http://www.markyjay.com,THE PAVEMENT,FRIDAY,16:00 - 16:30
MARKY JAY,http://www.markyjay.com,THE PAVEMENT,SATURDAY,16:00 - 16:30
MARKY JAY,http://www.markyjay.com,THE PAVEMENT,SUNDAY,16:00 - 16:30
MARKY JAY,http://www.markyjay.com/,MAVERICKS,SATURDAY,00:40 - 00:50
MARSICANS,http://www.marsicans.co.uk/,BBC INTRODUCING,SUNDAY,12:00 - 12:25
MARTEN HØRGER,http://www.martenhorger.com,THE SPACEPORT,SUNDAY,19:00 - 20:00
MARTIN CREED,http://www.martincreed.com,AVALON CAFÉ STAGE,SUNDAY,19:30 - 20:30
MARV BROOKES,,GLADE LOUNGE,THURSDAY,18:00 - 19:30
MASTERS OF THE KAZOONIVERSE,,WALKABOUTS,THURSDAY,15:00 - 15:45
MASTERS OF THE KAZOONIVERSE,,WALKABOUTS,FRIDAY,15:00 - 16:30
MASTERS OF THE KAZOONIVERSE,,WALKABOUTS,SATURDAY,15:00 - 16:30
MASTERS OF THE KAZOONIVERSE,,WALKABOUTS,SUNDAY,15:00 - 15:45
MATT BARNARD,http://www.slightlyfatfeatures.com/Slightly_Fat_Features_Home.html,MAVERICKS,SATURDAY,00:30 - 00:40
MATT BLACK (COLDCUT) WAVY A/V LIVE SET,,GROOVY MOVIE PICTURE HOUSE,SUNDAY,23:00 - 00:00
MATT BLACK (COLDCUT),,GREENPEACE/ENGINE ROOM,FRIDAY,22:00 - 00:00
MATT CORBY,http://mattcorby.com.au/splash/telluric,JOHN PEEL STAGE,SUNDAY,13:00 - 14:00
MATT KIRSHEN,,CABARET,SATURDAY,15:25 - 15:55
MATT KIRSHEN,,CABARET,SUNDAY,22:55 - 23:25
MATT KIRSHEN,http://www.mattkirshen.com,MAVERICKS,FRIDAY,TBA
MATT SMITH,http://facebook.com/Alipedmusic,MANDALA STAGE,SATURDAY,00:00 - 01:00
MATT SMITH,http://facebook.com/Alipedmusic,MANDALA STAGE,SUNDAY,14:00 - 15:00
MATTHEW TIFFANY,,WALKABOUTS,FRIDAY,16:05 - 16:50
MATTHEW TIFFANY,,WALKABOUTS,FRIDAY,14:05 - 14:50
MATTHEW TIFFANY,,WALKABOUTS,SATURDAY,16:05 - 16:50
MATTHEW TIFFANY,,WALKABOUTS,SATURDAY,14:05 - 14:50
MATTHEW TIFFANY,,WALKABOUTS,SUNDAY,16:05 - 16:50
MATTHEW TIFFANY,,WALKABOUTS,SUNDAY,14:05 - 14:50
MATTY DREADLESS,,THE CAVE,THURSDAY,22:00 - 23:00
MATTY DREADLESS,,THE RUM SHACK,THURSDAY,02:00 - 03:00
MATUKI,,AVALON CAFÉ STAGE,THURSDAY,15:00 - 15:45
MAU MAU (DJ),http://www.mau-mau.co.uk/,THE RUM SHACK,WEDNESDAY,01:00 - 02:00
MAYA JAMA,,SONIC,SUNDAY,13:30 - 14:30
MAYKEL BLANCO Y SU SALSA MAYOR,,GLASTO LATINO,SUNDAY,23:30 - 01:00
